TEMP,TSUSC,CSUSC,NSUSC,BULKS,FERRT,FERRB,TIME,NONAME
435.8,-183.1,0,0,0,0,0,2004,
440.8,-183.2,0,0,0,0,0,2026,
445.2,-183.3,0,0,0,0,0,2048,
450,-183.4,0,0,0,0,0,2071,
454.4,-183.4,0,0,0,0,0,2093,
458.8,-183.5,0,0,0,0,0,2115,
463.6,-183.5,0,0,0,0,0,2137,
468,-183.5,0,0,0,0,0,2159,
472.8,-183.6,0,0,0,0,0,2182,
476.7,-183.6,0,0,0,0,0,2204,
482.3,-183.8,0,0,0,0,0,2226,
486.5,-183.8,0,0,0,0,0,2248,
490.7,-183.9,0,0,0,0,0,2270,
495.5,-183.9,0,0,0,0,0,2292,
499.7,-183.9,0,0,0,0,0,2315,
503.9,-184,0,0,0,0,0,2337,
509.3,-184.1,0,0,0,0,0,2359,
513,-184,0,0,0,0,0,2381,
517.8,-184.1,0,0,0,0,0,2404,
522.6,-184.2,0,0,0,0,0,2426,
526.3,-184.2,0,0,0,0,0,2448,
531.7,-184.3,0,0,0,0,0,2470,
535.7,-184.4,0,0,0,0,0,2492,
540,-184.6,0,0,0,0,0,2515,
544.5,-184.6,0,0,0,0,0,2537,
549.4,-184.7,0,0,0,0,0,2559,
552.5,-184.7,0,0,0,0,0,2581,
555.2,-184.7,0,0,0,0,0,2603,
559.8,-184.8,0,0,0,0,0,2626,
564.4,-184.8,0,0,0,0,0,2648,
568.4,-185,0,0,0,0,0,2670,
573.1,-185,0,0,0,0,0,2692,
577.4,-185.2,0,0,0,0,0,2714,
582.3,-185.3,0,0,0,0,0,2737,
587,-185.4,0,0,0,0,0,2759,
591.9,-185.5,0,0,0,0,0,2781,
596.3,-185.6,0,0,0,0,0,2803,
599.4,-185.9,0,0,0,0,0,2825,
605.9,-186.2,0,0,0,0,0,2847,
610.6,-186.5,0,0,0,0,0,2870,
614.7,-186.7,0,0,0,0,0,2892,
618.5,-186.9,0,0,0,0,0,2914,
621,-186.9,0,0,0,0,0,2936,
623.2,-187,0,0,0,0,0,2958,
624.4,-187,0,0,0,0,0,2980,
626.3,-187,0,0,0,0,0,3002,
626.6,-187,0,0,0,0,0,3024,
626.9,-187,0,0,0,0,0,3046,
628.5,-187.1,0,0,0,0,0,3068,
629.1,-187,0,0,0,0,0,3090,
630.1,-187.1,0,0,0,0,0,3112,
630.4,-187.1,0,0,0,0,0,3134,
630.7,-187.1,0,0,0,0,0,3156,
630.4,-187.1,0,0,0,0,0,3178,
630.7,-187.1,0,0,0,0,0,3200,
629.8,-187,0,0,0,0,0,3223,
628.2,-187,0,0,0,0,0,3245,
625,-186.8,0,0,0,0,0,3267,
621.9,-186.7,0,0,0,0,0,3289,
619.4,-186.5,0,0,0,0,0,3311,
616.3,-186.4,0,0,0,0,0,3333,
612.8,-186.2,0,0,0,0,0,3355,
608.4,-186,0,0,0,0,0,3377,
605.6,-185.8,0,0,0,0,0,3399,
601.9,-185.5,0,0,0,0,0,3421,
598.5,-185.1,0,0,0,0,0,3443,
594.1,-184.9,0,0,0,0,0,3465,
590.1,-184.8,0,0,0,0,0,3487,
585.7,-184.6,0,0,0,0,0,3510,
581.7,-184.4,0,0,0,0,0,3532,
577.1,-184.3,0,0,0,0,0,3554,
573.4,-184.1,0,0,0,0,0,3576,
570,-184,0,0,0,0,0,3598,
564.8,-183.9,0,0,0,0,0,3620,
560.5,-183.8,0,0,0,0,0,3642,
555.8,-183.7,0,0,0,0,0,3664,
551.6,-183.6,0,0,0,0,0,3686,
547,-183.4,0,0,0,0,0,3709,
543.6,-183.3,0,0,0,0,0,3731,
540.3,-183.2,0,0,0,0,0,3753,
535.1,-183.1,0,0,0,0,0,3775,
531.4,-183,0,0,0,0,0,3797,
526.6,-182.9,0,0,0,0,0,3819,
521.7,-182.8,0,0,0,0,0,3842,
518.1,-182.6,0,0,0,0,0,3864,
513,-182.5,0,0,0,0,0,3886,
508.4,-182.4,0,0,0,0,0,3908,
504.5,-182.3,0,0,0,0,0,3930,
500.6,-182.1,0,0,0,0,0,3952,
496.4,-182.1,0,0,0,0,0,3974,
491.6,-181.9,0,0,0,0,0,3997,
487.4,-181.8,0,0,0,0,0,4019,
482.9,-181.7,0,0,0,0,0,4041,
478.2,-181.6,0,0,0,0,0,4063,
474.3,-181.5,0,0,0,0,0,4085,
470.1,-181.4,0,0,0,0,0,4107,
465.4,-181.2,0,0,0,0,0,4129,
461.2,-181.1,0,0,0,0,0,4151,
457.1,-181.1,0,0,0,0,0,4173,
452.9,-181.2,0,0,0,0,0,4195,
448.2,-180.9,0,0,0,0,0,4218,
442.6,-180.8,0,0,0,0,0,4240,
438.8,-180.7,0,0,0,0,0,4262,
434.4,-180.6,0,0,0,0,0,4284,
429.4,-180.5,0,0,0,0,0,4306,
425.3,-180.5,0,0,0,0,0,4328,
420.9,-180.4,0,0,0,0,0,4350,
415.9,-180.3,0,0,0,0,0,4372,
411.5,-180.2,0,0,0,0,0,4394,
407.7,-180.2,0,0,0,0,0,4416,
403.1,-179.9,0,0,0,0,0,4439,
398.4,-180,0,0,0,0,0,4461,
394.1,-180,0,0,0,0,0,4483,
389.2,-179.9,0,0,0,0,0,4505,
384.5,-179.9,0,0,0,0,0,4527,
379.6,-179.9,0,0,0,0,0,4549,
375,-179.8,0,0,0,0,0,4571,
370.7,-179.7,0,0,0,0,0,4593,
365.3,-179.7,0,0,0,0,0,4615,
361.5,-179.6,0,0,0,0,0,4638,
356.4,-179.6,0,0,0,0,0,4660,
351.8,-179.6,0,0,0,0,0,4682,
347.2,-179.5,0,0,0,0,0,4704,
342.7,-179.4,0,0,0,0,0,4726,
338.1,-179.5,0,0,0,0,0,4748,
333.8,-179.4,0,0,0,0,0,4770,
328.7,-179.3,0,0,0,0,0,4792,
323.9,-179.3,0,0,0,0,0,4814,
319.7,-179.2,0,0,0,0,0,4836,
314.9,-179.2,0,0,0,0,0,4859,
310.1,-179.2,0,0,0,0,0,4881,
305.3,-179.1,0,0,0,0,0,4903,
300.8,-179.1,0,0,0,0,0,4925,
295.7,-179,0,0,0,0,0,4947,
291.5,-179,0,0,0,0,0,4970,
286.8,-179,0,0,0,0,0,4992,
282,-178.9,0,0,0,0,0,5014,
277.3,-178.9,0,0,0,0,0,5036,
272.5,-178.8,0,0,0,0,0,5058,
267.8,-178.8,0,0,0,0,0,5080,
262.5,-178.8,0,0,0,0,0,5102,
257.8,-178.7,0,0,0,0,0,5125,
253.4,-178.8,0,0,0,0,0,5147,
249.2,-178.7,0,0,0,0,0,5169,
244.5,-178.6,0,0,0,0,0,5191,
239.6,-178.6,0,0,0,0,0,5214,
234.9,-178.6,0,0,0,0,0,5236,
230.2,-178.6,0,0,0,0,0,5258,
225.8,-178.5,0,0,0,0,0,5280,
221.5,-178.4,0,0,0,0,0,5302,
216.8,-178.4,0,0,0,0,0,5325,
212.7,-178.4,0,0,0,0,0,5347,
207.5,-178.3,0,0,0,0,0,5369,
202.9,-178.3,0,0,0,0,0,5391,
198.3,-178.3,0,0,0,0,0,5413,
193.4,-178.2,0,0,0,0,0,5436,
188.8,-178.1,0,0,0,0,0,5458,
184.7,-178.1,0,0,0,0,0,5480,
180.4,-178.1,0,0,0,0,0,5503,
175.8,-178.1,0,0,0,0,0,5525,
171.2,-178,0,0,0,0,0,5547,
166.6,-178,0,0,0,0,0,5569,
161.5,-177.9,0,0,0,0,0,5592,
157.5,-177.9,0,0,0,0,0,5614,
153.2,-177.8,0,0,0,0,0,5636,
149.2,-177.8,0,0,0,0,0,5658,
145.1,-177.8,0,0,0,0,0,5680,
140.3,-177.7,0,0,0,0,0,5702,
135.5,-177.7,0,0,0,0,0,5725,
132.6,-177.6,0,0,0,0,0,5747,
128.3,-177.6,0,0,0,0,0,5769,
123.8,-177.5,0,0,0,0,0,5791,
120.6,-177.5,0,0,0,0,0,5813,
116.7,-177.4,0,0,0,0,0,5835,
112.7,-177.5,0,0,0,0,0,5857,
108.2,-177.4,0,0,0,0,0,5880,
105,-177.4,0,0,0,0,0,5902,
101.1,-177.3,0,0,0,0,0,5924,
97.4,-177.3,0,0,0,0,0,5946,
93.4,-177.2,0,0,0,0,0,5968,
89.5,-177.3,0,0,0,0,0,5990,
86.1,-177.2,0,0,0,0,0,6013,
82.1,-177.2,0,0,0,0,0,6035,
79.2,-177.1,0,0,0,0,0,6057,
75.8,-176.9,0,0,0,0,0,6079,
72.7,-177,0,0,0,0,0,6101,
70.1,-177,0,0,0,0,0,6123,
67.2,-177.1,0,0,0,0,0,6146,
65.4,-177,0,0,0,0,0,6168,
63.3,-176.9,0,0,0,0,0,6190,
61.5,-177,0,0,0,0,0,6212,
59.6,-176.7,0,0,0,0,0,6234,
58.1,-176.5,0,0,0,0,0,6256,
55.7,-177.5,0,0,0,0,0,6278,
53.9,-176.5,0,0,0,0,0,6300,
51.8,-177.1,0,0,0,0,0,6322,
50,-177.1,0,0,0,0,0,6345,
48.2,-176.5,0,0,0,0,0,6367,
46.1,-176.9,0,0,0,0,0,6389,
44.6,-176.9,0,0,0,0,0,6411,
42.7,-176,0,0,0,0,0,6433,
41.2,-176.6,0,0,0,0,0,6455,
39.6,-177.4,0,0,0,0,0,6477,
