TEMP,TSUSC,CSUSC,NSUSC,BULKS,FERRT,FERRB,TIME,NONAME
529.9,302.9,0,0,0,0,0,3767,
525.7,302.4,0,0,0,0,0,3790,
522.3,302.2,0,0,0,0,0,3813,
517.5,301.5,0,0,0,0,0,3836,
512.4,301.2,0,0,0,0,0,3859,
507.8,301.1,0,0,0,0,0,3882,
502.7,300.4,0,0,0,0,0,3905,
498.8,300.3,0,0,0,0,0,3928,
494,299.6,0,0,0,0,0,3951,
489.5,299,0,0,0,0,0,3974,
484.7,298.9,0,0,0,0,0,3997,
480.2,298.6,0,0,0,0,0,4021,
474.9,298,0,0,0,0,0,4044,
471.3,297.7,0,0,0,0,0,4067,
466.6,297,0,0,0,0,0,4090,
461.2,296.9,0,0,0,0,0,4113,
456.5,296.1,0,0,0,0,0,4136,
451.7,295.9,0,0,0,0,0,4159,
446.4,295.6,0,0,0,0,0,4182,
442,296.6,0,0,0,0,0,4204,
437.6,296.2,0,0,0,0,0,4226,
432.3,294.2,0,0,0,0,0,4249,
427.6,295.4,0,0,0,0,0,4271,
423.8,295,0,0,0,0,0,4293,
419.7,294.7,0,0,0,0,0,4315,
415.9,292.5,0,0,0,0,0,4339,
410.9,293.9,0,0,0,0,0,4361,
406.3,293.5,0,0,0,0,0,4383,
401.6,291.5,0,0,0,0,0,4406,
396.1,292.6,0,0,0,0,0,4428,
391.8,292.2,0,0,0,0,0,4451,
387.4,291.8,0,0,0,0,0,4473,
382.2,291.4,0,0,0,0,0,4495,
377.9,290.9,0,0,0,0,0,4517,
373.3,290.5,0,0,0,0,0,4539,
369,290.2,0,0,0,0,0,4561,
363.5,289.7,0,0,0,0,0,4583,
359.5,289.3,0,0,0,0,0,4605,
354.4,288.9,0,0,0,0,0,4628,
350.1,288.6,0,0,0,0,0,4650,
345.5,288.2,0,0,0,0,0,4672,
340.1,287.7,0,0,0,0,0,4694,
335.8,287.3,0,0,0,0,0,4716,
331.3,286.8,0,0,0,0,0,4738,
326.5,286.4,0,0,0,0,0,4760,
321.9,286.1,0,0,0,0,0,4783,
317.4,285.7,0,0,0,0,0,4805,
312.6,285.3,0,0,0,0,0,4827,
308.1,284.9,0,0,0,0,0,4849,
303.3,284.6,0,0,0,0,0,4871,
298.5,284.1,0,0,0,0,0,4893,
293.8,283.8,0,0,0,0,0,4915,
289.6,283.4,0,0,0,0,0,4937,
284.5,282.8,0,0,0,0,0,4960,
280.1,282.5,0,0,0,0,0,4982,
274.5,282,0,0,0,0,0,5004,
270,281.6,0,0,0,0,0,5026,
265,281.1,0,0,0,0,0,5048,
260.9,280.7,0,0,0,0,0,5070,
256.2,280.3,0,0,0,0,0,5092,
251.5,279.9,0,0,0,0,0,5114,
247,279.4,0,0,0,0,0,5136,
242.3,279,0,0,0,0,0,5159,
237.7,278.7,0,0,0,0,0,5181,
233.5,278.3,0,0,0,0,0,5203,
228.6,277.9,0,0,0,0,0,5225,
224.2,277.5,0,0,0,0,0,5247,
219.8,277.1,0,0,0,0,0,5270,
214.9,276.7,0,0,0,0,0,5292,
210.2,276.4,0,0,0,0,0,5314,
205.6,276.1,0,0,0,0,0,5336,
201.3,275.7,0,0,0,0,0,5359,
196.6,275.5,0,0,0,0,0,5381,
192,275.2,0,0,0,0,0,5403,
187.7,275,0,0,0,0,0,5425,
183.1,274.8,0,0,0,0,0,5448,
177.7,274.6,0,0,0,0,0,5470,
174.2,274.6,0,0,0,0,0,5492,
169.8,274.3,0,0,0,0,0,5514,
165.5,274.2,0,0,0,0,0,5536,
161.2,274,0,0,0,0,0,5559,
156.7,274,0,0,0,0,0,5581,
152.4,273.8,0,0,0,0,0,5603,
147.8,273.7,0,0,0,0,0,5625,
143.3,273.7,0,0,0,0,0,5648,
139,273.5,0,0,0,0,0,5670,
134.5,273.5,0,0,0,0,0,5692,
131,273.4,0,0,0,0,0,5714,
127.3,273.3,0,0,0,0,0,5736,
123,273.2,0,0,0,0,0,5759,
119.3,273,0,0,0,0,0,5781,
115.1,273,0,0,0,0,0,5803,
111.1,272.8,0,0,0,0,0,5825,
107.7,272.6,0,0,0,0,0,5848,
103.7,272.5,0,0,0,0,0,5870,
99.5,272.4,0,0,0,0,0,5892,
96.3,272.3,0,0,0,0,0,5914,
92.1,272.1,0,0,0,0,0,5936,
88.4,272.1,0,0,0,0,0,5959,
85.8,272,0,0,0,0,0,5981,
81.9,271.9,0,0,0,0,0,6003,
78.4,271.8,0,0,0,0,0,6025,
75,271.8,0,0,0,0,0,6047,
71.6,271.6,0,0,0,0,0,6070,
68.2,271.7,0,0,0,0,0,6092,
65.4,271.2,0,0,0,0,0,6114,
62,271.3,0,0,0,0,0,6136,
60.2,271.2,0,0,0,0,0,6158,
58.3,271.1,0,0,0,0,0,6180,
56.8,271.2,0,0,0,0,0,6202,
54.7,271.2,0,0,0,0,0,6225,
53.9,270.7,0,0,0,0,0,6247,
52.4,271,0,0,0,0,0,6269,
50.5,271.3,0,0,0,0,0,6291,
48.7,271,0,0,0,0,0,6313,
47.4,270.7,0,0,0,0,0,6335,
45.6,270.7,0,0,0,0,0,6357,
43.8,270,0,0,0,0,0,6379,
42,269.9,0,0,0,0,0,6401,
40.9,270.9,0,0,0,0,0,6423,
39.1,272,0,0,0,0,0,6445,
