TEMP,TSUSC,CSUSC,NSUSC,BULKS,FERRT,FERRB,TIME,NONAME
151.6,30.5,0,0,0,0,0,5398,
146.5,30.4,0,0,0,0,0,5420,
143,30.3,0,0,0,0,0,5442,
137.7,30.2,0,0,0,0,0,5464,
134.5,30.1,0,0,0,0,0,5486,
131.3,30,0,0,0,0,0,5508,
128.6,30,0,0,0,0,0,5530,
125.2,30,0,0,0,0,0,5552,
122.8,30,0,0,0,0,0,5575,
119.3,30,0,0,0,0,0,5597,
116.4,30,0,0,0,0,0,5619,
113.2,30,0,0,0,0,0,5641,
109.2,30.1,0,0,0,0,0,5663,
106.6,29.9,0,0,0,0,0,5685,
102.6,29.9,0,0,0,0,0,5707,
99.5,29.9,0,0,0,0,0,5729,
95.8,29.8,0,0,0,0,0,5751,
92.4,29.8,0,0,0,0,0,5774,
89.2,29.9,0,0,0,0,0,5796,
85.5,29.9,0,0,0,0,0,5818,
82.6,30,0,0,0,0,0,5840,
79,29.9,0,0,0,0,0,5862,
76.1,29.9,0,0,0,0,0,5884,
73.2,29.8,0,0,0,0,0,5906,
70.1,30.1,0,0,0,0,0,5928,
67.5,29.6,0,0,0,0,0,5950,
64.6,29.2,0,0,0,0,0,5973,
61.7,30,0,0,0,0,0,5995,
58.9,29.3,0,0,0,0,0,6017,
56.8,29.4,0,0,0,0,0,6039,
54.2,29.6,0,0,0,0,0,6061,
51.6,29.2,0,0,0,0,0,6083,
49.8,30.2,0,0,0,0,0,6105,
47.7,29.9,0,0,0,0,0,6127,
45.3,29.6,0,0,0,0,0,6149,
44,29.5,0,0,0,0,0,6171,
42.5,29.8,0,0,0,0,0,6193,
41.2,29.1,0,0,0,0,0,6215,
39.6,30.9,0,0,0,0,0,6237,
