TEMP,TSUSC,CSUSC,NSUSC,BULKS,FERRT,FERRB,TIME,NONAME
214.9,-141.6,-141.6,1.099,0,0,0,870,0
219.5,-141.6,-141.6,1.099,0,0,0,892,0
223.4,-141.5,-141.5,1.099,0,0,0,914,0
227.5,-141.5,-141.5,1.099,0,0,0,937,0
232.4,-141.5,-141.5,1.099,0,0,0,959,0
235.7,-141.4,-141.4,1.098,0,0,0,981,0
240.1,-141.4,-141.4,1.098,0,0,0,1004,0
244.5,-141.4,-141.4,1.098,0,0,0,1026,0
249.2,-141.3,-141.3,1.097,0,0,0,1048,
252.8,-141.3,-141.3,1.097,0,0,0,1070,
256.2,-141.2,-141.2,1.096,0,0,0,1093,
260,-141.2,-141.2,1.096,0,0,0,1115,
263.9,-141.2,-141.2,1.096,0,0,0,1137,
268.1,-141.1,-141.1,1.095,0,0,0,1159,
272.5,-141.1,-141.1,1.095,0,0,0,1182,
277.3,-141.1,-141.1,1.095,0,0,0,1204,
281.7,-141.1,-141.1,1.095,0,0,0,1226,
286.8,-141.1,-141.1,1.095,0,0,0,1249,
291,-141,-141,1.095,0,0,0,1271,
296,-141,-141,1.095,0,0,0,1293,
300.5,-141,-141,1.095,0,0,0,1315,
304.7,-141,-141,1.095,0,0,0,1338,
310.4,-141,-141,1.095,0,0,0,1360,
315.7,-141,-141,1.095,0,0,0,1382,
320.2,-140.9,-140.9,1.094,0,0,0,1405,
325.3,-140.9,-140.9,1.094,0,0,0,1427,
329.9,-140.9,-140.9,1.094,0,0,0,1450,
335.8,-140.9,-140.9,1.094,0,0,0,1472,
340.1,-140.8,-140.8,1.093,0,0,0,1494,
345.5,-140.8,-140.8,1.093,0,0,0,1516,
349.5,-140.9,-140.9,1.094,0,0,0,1539,
355.2,-140.9,-140.9,1.094,0,0,0,1561,
359.8,-140.8,-140.8,1.093,0,0,0,1584,
363.5,-140.8,-140.8,1.093,0,0,0,1606,
369,-140.8,-140.8,1.093,0,0,0,1628,
373.3,-140.7,-140.7,1.092,0,0,0,1650,
378.2,-140.6,-140.6,1.092,0,0,0,1673,
383.7,-140.6,-140.6,1.092,0,0,0,1695,
388.3,-140.5,-140.5,1.091,0,0,0,1717,
392.9,-140.6,-140.6,1.092,0,0,0,1740,
397.3,-140.4,-140.4,1.09,0,0,0,1762,
402.5,-140.4,-140.4,1.09,0,0,0,1784,
406.9,-140.3,-140.3,1.089,0,0,0,1807,
411.2,-140.3,-140.3,1.089,0,0,0,1829,
416.5,-140.2,-140.2,1.089,0,0,0,1851,
420.9,-140.2,-140.2,1.089,0,0,0,1873,
425.8,-140.1,-140.1,1.088,0,0,0,1896,
430.8,-140.1,-140.1,1.088,0,0,0,1918,
435.2,-140,-140,1.087,0,0,0,1941,
440.2,-139.9,-139.9,1.086,0,0,0,1963,
445,-139.8,-139.8,1.085,0,0,0,1985,
450,-139.7,-139.7,1.085,0,0,0,2007,
454.7,-139.5,-139.5,1.083,0,0,0,2029,
459.7,-139.4,-139.4,1.082,0,0,0,2052,
463.6,-139.2,-139.2,1.081,0,0,0,2074,
468.6,-139.1,-139.1,1.08,0,0,0,2096,
473.7,-139,-139,1.079,0,0,0,2118,
479.1,-138.9,-138.9,1.078,0,0,0,2140,
484.1,-138.8,-138.8,1.078,0,0,0,2163,
488.9,-138.6,-138.6,1.076,0,0,0,2185,
493.4,-138.5,-138.5,1.075,0,0,0,2207,
498.8,-138.2,-138.2,1.073,0,0,0,2229,
503.3,-138,-138,1.071,0,0,0,2252,
508.4,-137.9,-137.9,1.071,0,0,0,2274,
513,-137.7,-137.7,1.069,0,0,0,2296,
517.5,-137.6,-137.6,1.068,0,0,0,2319,
522.6,-137.5,-137.5,1.068,0,0,0,2341,
527.8,-137.3,-137.3,1.066,0,0,0,2363,
532.7,-137.1,-137.1,1.064,0,0,0,2385,
537.5,-137,-137,1.064,0,0,0,2407,
541.8,-136.9,-136.9,1.063,0,0,0,2430,
547,-136.7,-136.7,1.061,0,0,0,2452,
551.6,-136.5,-136.5,1.06,0,0,0,2474,
556.5,-136.3,-136.3,1.058,0,0,0,2496,
561.7,-136.1,-136.1,1.057,0,0,0,2519,
566.6,-135.9,-135.9,1.055,0,0,0,2541,
571.2,-135.6,-135.6,1.053,0,0,0,2563,
575.8,-135.3,-135.3,1.05,0,0,0,2585,
580.5,-134.9,-134.9,1.047,0,0,0,2607,
584.8,-134.5,-134.5,1.044,0,0,0,2629,
590.1,-134.3,-134.3,1.043,0,0,0,2652,
595,-136,-136,1.056,0,0,0,2674,
599.7,-149.5,-149.5,1.161,0,0,0,2696,
605,-159.6,-159.6,1.239,0,0,0,2719,
609.7,-165.5,-165.5,1.285,0,0,0,2741,
614.4,-170.5,-170.5,1.324,0,0,0,2763,
617.8,-173.3,-173.3,1.345,0,0,0,2785,
619.7,-174.7,-174.7,1.356,0,0,0,2807,
621.3,-175.8,-175.8,1.365,0,0,0,2829,
621.9,-176.5,-176.5,1.37,0,0,0,2851,
623.2,-177,-177,1.374,0,0,0,2873,
623.5,-177.4,-177.4,1.377,0,0,0,2895,
625,-177.8,-177.8,1.38,0,0,0,2917,
625.7,-178.1,-178.1,1.383,0,0,0,2939,
626.3,-178.4,-178.4,1.385,0,0,0,2961,
626.6,-178.6,-178.6,1.387,0,0,0,2983,
627.2,-178.7,-178.7,1.387,0,0,0,3005,
626.9,-178.8,-178.8,1.388,0,0,0,3027,
627.9,-178.9,-178.9,1.389,0,0,0,3049,
629.8,-179,-179,1.39,0,0,0,3071,
627.2,-178.7,-178.7,1.387,0,0,0,3093,
625.4,-178.1,-178.1,1.383,0,0,0,3115,
622.2,-176.8,-176.8,1.373,0,0,0,3138,
621,-175,-175,1.359,0,0,0,3160,
617.5,-172.7,-172.7,1.341,0,0,0,3182,
614.1,-170.1,-170.1,1.321,0,0,0,3204,
611.3,-165.6,-165.6,1.286,0,0,0,3226,
605.9,-161.5,-161.5,1.254,0,0,0,3248,
602.5,-155.7,-155.7,1.209,0,0,0,3270,
599.1,-147.4,-147.4,1.144,0,0,0,3292,
595.4,-134.6,-134.6,1.045,0,0,0,3314,
591,-128.8,-128.8,1,0,0,0,3337,
587.3,-128.8,-128.8,1,0,0,0,3359,
582,-129.2,-129.2,1.003,0,0,0,3381,
578.3,-129.2,-129.2,1.003,0,0,0,3403,
574,-129.5,-129.5,1.005,0,0,0,3425,
570,-129.6,-129.6,1.006,0,0,0,3447,
566.3,-129.7,-129.7,1.007,0,0,0,3469,
562.6,-129.5,-129.5,1.005,0,0,0,3491,
558,-129.6,-129.6,1.006,0,0,0,3514,
553.1,-129.7,-129.7,1.007,0,0,0,3536,
548.5,-129.7,-129.7,1.007,0,0,0,3558,
544.5,-129.7,-129.7,1.007,0,0,0,3580,
540.3,-129.6,-129.6,1.006,0,0,0,3602,
536,-129.6,-129.6,1.006,0,0,0,3624,
531.4,-129.6,-129.6,1.006,0,0,0,3646,
526.6,-129.5,-129.5,1.005,0,0,0,3668,
521.7,-129.6,-129.6,1.006,0,0,0,3690,
517.5,-129.5,-129.5,1.005,0,0,0,3713,
513.3,-129.4,-129.4,1.005,0,0,0,3735,
508.4,-129.6,-129.6,1.006,0,0,0,3757,
503.3,-129.5,-129.5,1.005,0,0,0,3779,
499.4,-129.4,-129.4,1.005,0,0,0,3801,
495.5,-129.3,-129.3,1.004,0,0,0,3823,
490.7,-129.5,-129.5,1.005,0,0,0,3845,
485.9,-129.6,-129.6,1.006,0,0,0,3867,
482.3,-129.5,-129.5,1.005,0,0,0,3889,
477,-129.6,-129.6,1.006,0,0,0,3912,
472.8,-129.5,-129.5,1.005,0,0,0,3934,
468,-129.5,-129.5,1.005,0,0,0,3956,
463.3,-129.6,-129.6,1.006,0,0,0,3978,
458.2,-129.6,-129.6,1.006,0,0,0,4000,
453.2,-129.7,-129.7,1.007,0,0,0,4022,
448.2,-129.6,-129.6,1.006,0,0,0,4044,
444.1,-129.6,-129.6,1.006,0,0,0,4067,
438.5,-129.7,-129.7,1.007,0,0,0,4089,
433.8,-129.8,-129.8,1.008,0,0,0,4111,
429.1,-129.8,-129.8,1.008,0,0,0,4133,
424.7,-129.8,-129.8,1.008,0,0,0,4155,
419.4,-129.8,-129.8,1.008,0,0,0,4178,
415,-129.8,-129.8,1.008,0,0,0,4200,
410.7,-130,-130,1.009,0,0,0,4222,
406,-130,-130,1.009,0,0,0,4244,
401.3,-130,-130,1.009,0,0,0,4266,
396.4,-130,-130,1.009,0,0,0,4288,
390.9,-130.1,-130.1,1.01,0,0,0,4311,
385.1,-130.1,-130.1,1.01,0,0,0,4333,
382.2,-130.1,-130.1,1.01,0,0,0,4355,
377,-130.1,-130.1,1.01,0,0,0,4377,
371.9,-130.2,-130.2,1.011,0,0,0,4399,
367.8,-130.2,-130.2,1.011,0,0,0,4421,
363,-130.3,-130.3,1.012,0,0,0,4444,
358.4,-130.3,-130.3,1.012,0,0,0,4466,
353.5,-130.3,-130.3,1.012,0,0,0,4488,
348.9,-130.4,-130.4,1.012,0,0,0,4510,
343.8,-130.5,-130.5,1.013,0,0,0,4533,
339,-130.4,-130.4,1.012,0,0,0,4555,
334.4,-130.5,-130.5,1.013,0,0,0,4577,
329,-130.5,-130.5,1.013,0,0,0,4599,
323.9,-130.6,-130.6,1.014,0,0,0,4621,
319.1,-130.6,-130.6,1.014,0,0,0,4644,
314,-130.5,-130.5,1.013,0,0,0,4666,
309,-130.6,-130.6,1.014,0,0,0,4688,
304.2,-130.7,-130.7,1.015,0,0,0,4710,
299.1,-130.7,-130.7,1.015,0,0,0,4733,
294.3,-130.7,-130.7,1.015,0,0,0,4755,
289.6,-130.7,-130.7,1.015,0,0,0,4777,
284.8,-130.8,-130.8,1.016,0,0,0,4799,
280.1,-130.8,-130.8,1.016,0,0,0,4821,
274.5,-130.8,-130.8,1.016,0,0,0,4843,
270.6,-130.8,-130.8,1.016,0,0,0,4866,
265.6,-130.8,-130.8,1.016,0,0,0,4888,
260.9,-130.8,-130.8,1.016,0,0,0,4910,
256.2,-130.9,-130.9,1.016,0,0,0,4932,
251.5,-130.9,-130.9,1.016,0,0,0,4955,
247,-130.9,-130.9,1.016,0,0,0,4977,
242.3,-130.9,-130.9,1.016,0,0,0,4999,
237.9,-130.9,-130.9,1.016,0,0,0,5021,
232.7,-130.9,-130.9,1.016,0,0,0,5044,
228,-130.9,-130.9,1.016,0,0,0,5066,
223.4,-130.8,-130.8,1.016,0,0,0,5088,
219,-130.9,-130.9,1.016,0,0,0,5110,
213.8,-130.9,-130.9,1.016,0,0,0,5132,
209.7,-130.9,-130.9,1.016,0,0,0,5155,
204.2,-131,-131,1.017,0,0,0,5177,
198.5,-131,-131,1.017,0,0,0,5199,
193.9,-131,-131,1.017,0,0,0,5221,
189.6,-130.9,-130.9,1.016,0,0,0,5243,
185,-131,-131,1.017,0,0,0,5265,
180.6,-131,-131,1.017,0,0,0,5288,
175.5,-131,-131,1.017,0,0,0,5310,
171.2,-130.9,-130.9,1.016,0,0,0,5332,
166.6,-131,-131,1.017,0,0,0,5354,
162.3,-131,-131,1.017,0,0,0,5376,
158,-131,-131,1.017,0,0,0,5399,
152.9,-130.9,-130.9,1.016,0,0,0,5421,
148.6,-130.9,-130.9,1.016,0,0,0,5443,
144.3,-130.9,-130.9,1.016,0,0,0,5465,
139.3,-130.9,-130.9,1.016,0,0,0,5487,
134.7,-130.9,-130.9,1.016,0,0,0,5509,
131,-130.9,-130.9,1.016,0,0,0,5532,
125.9,-130.8,-130.8,1.016,0,0,0,5554,
122.2,-130.9,-130.9,1.016,0,0,0,5576,
118.5,-130.9,-130.9,1.016,0,0,0,5598,
114.3,-130.8,-130.8,1.016,0,0,0,5620,
110.3,-130.9,-130.9,1.016,0,0,0,5642,
106.3,-130.9,-130.9,1.016,0,0,0,5664,
102.4,-130.9,-130.9,1.016,0,0,0,5686,
98.7,-131.2,-131.2,1.019,0,0,0,5709,
94.7,-130.9,-130.9,1.016,0,0,0,5731,
91.3,-130.9,-130.9,1.016,0,0,0,5753,
87.1,-130.8,-130.8,1.016,0,0,0,5775,
83.4,-131,-131,1.017,0,0,0,5797,
80.5,-130.9,-130.9,1.016,0,0,0,5819,
76.9,-130.9,-130.9,1.016,0,0,0,5842,
74.3,-130.8,-130.8,1.016,0,0,0,5864,
70.3,-130.9,-130.9,1.016,0,0,0,5886,
67.7,-131,-131,1.017,0,0,0,5908,
64.6,-130.7,-130.7,1.015,0,0,0,5930,
62.5,-130.7,-130.7,1.015,0,0,0,5952,
60.2,-130.5,-130.5,1.013,0,0,0,5974,
58.3,-131,-131,1.017,0,0,0,5996,
56,-130.7,-130.7,1.015,0,0,0,6018,
54.7,-131.2,-131.2,1.019,0,0,0,6041,
52.9,-131.1,-131.1,1.018,0,0,0,6063,
51.6,-130.8,-130.8,1.016,0,0,0,6085,
49.8,-130.9,-130.9,1.016,0,0,0,6107,
47.7,-131,-131,1.017,0,0,0,6128,
46.6,-131.1,-131.1,1.018,0,0,0,6151,
44.8,-129.7,-129.7,1.007,0,0,0,6173,
43.8,-131.5,-131.5,1.021,0,0,0,6195,
42,-131.8,-131.8,1.023,0,0,0,6217,
39.9,-131.8,-131.8,1.023,0,0,0,6239,
