Field,Moment,MomentParasub
999.5016,0.194143585,0.175125061
997.715,0.19442225,0.175437721
995.527,0.19435055,0.175407654
993.5212,0.194274857,0.175370128
991.53,0.194251213,0.175384372
989.5399,0.194205613,0.17537664
987.5491,0.194173064,0.175381972
985.5641,0.194148652,0.17539533
983.5252,0.194109961,0.175395436
981.5267,0.194099675,0.175423177
979.538,0.194033655,0.175394998
977.5546,0.193986827,0.17538591
975.5574,0.193991893,0.175428979
973.5675,0.193887951,0.1753629
971.5723,0.193873058,0.175385972
969.5714,0.193831143,0.175382131
967.5412,0.193781398,0.175371016
965.5465,0.193764663,0.175392236
963.5491,0.193716146,0.175381726
961.5583,0.193643985,0.175347446
959.5658,0.193604987,0.175346361
957.5762,0.193567678,0.17534691
955.5827,0.193531137,0.175348302
953.5774,0.19347218,0.175327501
951.5453,0.193437481,0.175331469
949.5572,0.193406313,0.175338131
947.5653,0.193342136,0.175311856
945.567,0.193302524,0.175310268
943.5764,0.193283486,0.175329107
941.5834,0.193238654,0.175322197
939.5914,0.193204416,0.175325863
937.6028,0.193139317,0.175298604
935.625,0.19311644,0.175313361
933.633,0.193071608,0.175306432
931.6375,0.193021249,0.175294043
929.6418,0.192975957,0.175286725
927.6538,0.192954001,0.175302597
925.6589,0.192926365,0.17531292
923.6696,0.192877541,0.175301948
921.6477,0.192850365,0.175313246
919.6171,0.192798778,0.175300296
917.6173,0.192771142,0.175310712
915.6215,0.192719861,0.175297408
913.6226,0.192678714,0.175294296
911.6337,0.192633114,0.175286541
909.6379,0.192587361,0.175278764
907.6462,0.192544218,0.175273519
905.6098,0.192514586,0.175282635
903.6141,0.192473746,0.175279769
901.6168,0.192425229,0.175269257
899.6183,0.192393908,0.175275964
897.6238,0.192348308,0.175268315
895.6368,0.192289658,0.175247474
893.6355,0.192274612,0.175270508
891.6377,0.192213658,0.175247569
889.5962,0.192186483,0.175259239
887.596,0.192130443,0.175241259
885.6025,0.192083308,0.175232056
883.6138,0.192088835,0.175275425
881.6192,0.192045538,0.175270081
879.6257,0.191999785,0.17526226
877.6273,0.191946202,0.175246702
875.6325,0.191902598,0.175241056
873.6346,0.191850857,0.175227331
871.6439,0.191819382,0.175233735
869.6522,0.191767641,0.175219892
867.6453,0.191765952,0.175256391
865.6467,0.191705306,0.175233774
863.6522,0.191684733,0.175251152
861.6559,0.191647577,0.175251982
859.6451,0.191615028,0.175257694
857.6212,0.191573267,0.175254444
855.6217,0.191506019,0.175225242
853.6255,0.191454585,0.175211792
851.6346,0.191414205,0.175209295
849.6376,0.191363385,0.175196474
847.6459,0.191354634,0.175225621
845.6526,0.19130059,0.175209505
843.6403,0.191281244,0.17522845
841.6173,0.191227507,0.175213207
839.6224,0.19116855,0.175192208
837.6286,0.191133084,0.17519468
835.6341,0.191106062,0.175205609
833.6435,0.191070442,0.175207866
831.6557,0.191013634,0.175188883
829.6577,0.190964503,0.17517777
827.6262,0.190932568,0.17518449
825.6224,0.190882516,0.175172566
823.6239,0.190842443,0.175170521
821.6342,0.190819566,0.175185504
819.639,0.190777344,0.175181247
817.625,0.190745409,0.175187634
815.6276,0.190697353,0.175177585
813.6365,0.190621661,0.175139779
811.6527,0.190615673,0.175171539
809.6621,0.190559326,0.175153069
807.6675,0.190512958,0.175144655
805.6741,0.190470583,0.17514021
803.6779,0.190453233,0.175160844
801.6833,0.190412854,0.175158418
799.6932,0.190356353,0.175139785
797.6916,0.190307069,0.175128587
795.6567,0.190262697,0.175122935
793.6621,0.190220629,0.17511882
791.6622,0.190182859,0.175119105
789.6726,0.190144629,0.175118733
787.6805,0.190109316,0.175121326
785.6815,0.190070012,0.175120058
783.6872,0.190016582,0.175104575
781.683,0.18997221,0.17509834
779.6654,0.189928914,0.175093434
777.6673,0.189873334,0.175075875
775.6742,0.189837868,0.175078333
773.6816,0.189801173,0.175079553
771.6913,0.189753117,0.175069369
769.7006,0.189702297,0.175056428
767.7073,0.189639501,0.175031561
765.6823,0.189635663,0.175066254
763.6609,0.189558128,0.175027182
761.667,0.189557207,0.175064201
759.6729,0.189492262,0.1750372
757.6827,0.189449272,0.17503208
755.6941,0.189421943,0.17504259
753.6998,0.189344869,0.175003463
751.7074,0.189337806,0.175034312
749.7188,0.189258276,0.17499262
747.7327,0.189247221,0.175019357
745.7364,0.18918765,0.174997772
743.7471,0.189141743,0.174989717
741.7572,0.189127464,0.175013302
739.7622,0.189051465,0.174975264
737.7665,0.189003408,0.174965182
735.779,0.188932476,0.174932067
733.743,0.188908985,0.174947317
731.7432,0.188859547,0.174935931
729.754,0.188823006,0.174937241
727.7579,0.188767273,0.17491949
725.7659,0.188741939,0.17493206
723.7757,0.188682829,0.174910819
721.7826,0.188621108,0.174887023
719.7905,0.188590247,0.174894068
717.7639,0.188526684,0.174869067
715.7621,0.18851087,0.174891343
713.7563,0.188438709,0.174857349
711.7614,0.188386814,0.174843413
709.7703,0.188339986,0.174834472
707.7788,0.188284868,0.174817247
705.7842,0.188257231,0.174827564
703.7832,0.188236658,0.174845066
701.7484,0.188176319,0.174823445
699.7545,0.188120432,0.174805498
697.7648,0.18805518,0.174778106
695.7693,0.188023092,0.174783988
693.7796,0.187970122,0.174768878
691.7922,0.187898268,0.174734841
689.7922,0.187876927,0.174751555
687.804,0.187824111,0.174736571
685.8196,0.187780661,0.17473088
683.8272,0.187740588,0.174728719
681.8182,0.187689154,0.174715512
679.8322,0.187623288,0.174687436
677.8449,0.187559725,0.174661687
675.8489,0.187531014,0.174670956
673.8577,0.187495701,0.174673531
671.8363,0.18745701,0.174673304
669.8213,0.18738577,0.174640405
667.8294,0.187332801,0.174625338
665.8428,0.187285052,0.17461539
663.8315,0.187231468,0.174600077
661.8392,0.187183105,0.174589624
659.8475,0.187126912,0.174571328
657.8502,0.187082694,0.174565115
655.8221,0.187029264,0.174550276
653.8218,0.186969539,0.174528612
651.8321,0.186934533,0.174531467
649.8324,0.186869895,0.174504879
647.8385,0.186829976,0.1745029
645.8501,0.186773629,0.174484388
643.8546,0.186691795,0.174440525
641.8581,0.186674753,0.174461472
639.8312,0.18661641,0.174441697
637.8212,0.18655561,0.174419143
635.828,0.186517227,0.174418686
633.8333,0.18645873,0.174398145
631.8383,0.186390561,0.174367937
629.844,0.186370755,0.174386078
627.8534,0.186299361,0.174352562
625.8597,0.186242247,0.174333383
623.8651,0.186198336,0.174327426
621.8669,0.186150894,0.174318005
619.8758,0.186085795,0.174290793
617.8824,0.186020696,0.174263625
615.886,0.186001965,0.174282882
613.8915,0.185945465,0.174264332
611.8851,0.185879138,0.174236183
609.884,0.18584797,0.174243093
607.848,0.185792391,0.174226254
605.8455,0.185740036,0.174212003
603.8537,0.185660351,0.174170218
601.8624,0.185610913,0.174158671
599.8662,0.185534914,0.174120655
597.8682,0.185500368,0.174124128
595.8757,0.185432813,0.174094486
593.8615,0.185415003,0.174115002
591.8473,0.185334244,0.174072569
589.8541,0.185276822,0.174053074
587.8556,0.185211877,0.174026156
585.857,0.185170577,0.174022885
583.8657,0.185124363,0.174014562
581.872,0.1850608,0.173988935
579.8761,0.184994626,0.173960739
577.8456,0.184953786,0.173958535
575.84,0.184874102,0.173917014
573.842,0.184838635,0.173919565
571.8495,0.184771387,0.173890231
569.8559,0.184701529,0.173858307
567.8607,0.184657465,0.173852207
565.8702,0.18459252,0.173825137
563.8807,0.184538629,0.173809103
561.8936,0.184485813,0.173794098
559.8973,0.184431309,0.173777578
557.9013,0.184385095,0.173769345
555.9073,0.184279156,0.173701348
553.9089,0.184220199,0.173680416
551.9158,0.184168611,0.173666753
549.9254,0.184109961,0.173645976
547.9235,0.184053921,0.173628029
545.8868,0.184009857,0.173622719
543.8915,0.183954585,0.173605413
541.8954,0.183850335,0.173539145
539.9037,0.183815482,0.173542191
537.9142,0.183746392,0.173510956
535.9182,0.18368897,0.173491514
533.9205,0.183640146,0.173480703
531.9139,0.183576583,0.173455321
529.888,0.18350304,0.173420327
527.8929,0.183431339,0.173386589
525.8964,0.183382976,0.173376215
523.9074,0.183289013,0.173320099
521.9126,0.183223454,0.173292497
519.9189,0.183183074,0.173290053
517.9257,0.183146073,0.173290978
515.9082,0.183069152,0.173252447
513.8876,0.183005742,0.173227485
511.8971,0.18293312,0.173192738
509.8838,0.182855279,0.173153206
507.8862,0.182758859,0.173094796
505.8948,0.182717865,0.173091695
503.8978,0.182623902,0.173035731
501.9045,0.182593502,0.17304326
499.9168,0.182539305,0.173026884
497.9302,0.18244918,0.17297456
495.9303,0.182373181,0.172936615
493.936,0.182329577,0.172930959
491.9413,0.18222241,0.172861747
489.9456,0.182172665,0.172849976
487.9504,0.182086071,0.172801347
485.9605,0.182028189,0.172781329
483.9223,0.181961862,0.172753785
481.9175,0.181904901,0.172734971
479.9222,0.181840109,0.172708146
477.9255,0.181738316,0.172644346
475.93,0.181664159,0.172608159
473.9411,0.181597679,0.172579524
471.944,0.181502334,0.17252218
469.9498,0.181434472,0.172492263
467.9185,0.181362003,0.172458446
465.9207,0.181299054,0.172433511
463.9263,0.181225665,0.172398071
461.9313,0.181143524,0.172353891
459.9419,0.181077044,0.172325265
457.9362,0.181002119,0.172288505
455.9389,0.1809166,0.172240991
453.9372,0.180858104,0.172220583
451.8969,0.180740189,0.172141491
449.9039,0.180647915,0.17208714
447.9142,0.180587269,0.172064354
445.9154,0.180492692,0.17200781
443.9242,0.180431739,0.171984745
441.9329,0.180305073,0.17189597
439.9352,0.180220629,0.171849538
437.9496,0.180173494,0.171840185
435.9671,0.180056347,0.171760762
433.9769,0.179998465,0.171740749
431.9743,0.179935208,0.171715598
429.9807,0.179834951,0.171653274
427.986,0.179749432,0.171605711
425.9907,0.179621845,0.17151609
424.0035,0.179539397,0.171471455
421.9861,0.179463704,0.17143415
419.9614,0.179399681,0.171408652
417.9672,0.179298809,0.171345725
415.972,0.179230179,0.17131506
413.9751,0.179126082,0.171248961
411.9886,0.179047319,0.171207997
409.9908,0.178909906,0.171108598
407.9681,0.178790763,0.171027943
405.9398,0.178731653,0.171007427
403.9333,0.178617423,0.170931377
401.9346,0.178528834,0.170880819
399.9401,0.178471258,0.170861195
397.9444,0.178326475,0.170754386
395.9518,0.17824587,0.170711696
393.9572,0.178119972,0.170623751
391.9593,0.178058251,0.170600046
389.9243,0.177922066,0.170502583
387.9137,0.177811061,0.170429836
385.9267,0.177694528,0.170351112
383.9351,0.177586286,0.170280766
381.9371,0.177489406,0.170221904
379.9422,0.177353989,0.170124446
377.946,0.177269084,0.170077525
375.9486,0.177173279,0.170019726
373.9594,0.177043849,0.169928147
371.9614,0.17688663,0.169808946
369.9671,0.176801726,0.169761989
367.9707,0.176638826,0.169637076
365.9762,0.176569889,0.169606091
363.9833,0.176436467,0.16951059
361.9881,0.176302125,0.169414212
359.9831,0.176188202,0.169338441
357.9516,0.176012099,0.169200993
355.9496,0.175923816,0.169150804
353.9522,0.17577105,0.169036044
351.9566,0.175658662,0.168961629
349.9631,0.175553338,0.168894237
347.9684,0.175409016,0.16878787
345.9753,0.175261776,0.168678555
343.961,0.175111159,0.168566266
341.9425,0.17493398,0.168427496
339.9478,0.174840017,0.168371488
337.9528,0.174664374,0.168233805
335.9593,0.174523736,0.1681311
333.9689,0.174370509,0.168015746
331.9768,0.174253823,0.167936966
329.9776,0.174078333,0.167799517
327.9465,0.173949825,0.167709656
325.9337,0.173740711,0.167538842
323.9381,0.173560462,0.167396565
321.9454,0.173392342,0.167266362
319.9553,0.173205797,0.167117685
317.9601,0.17305518,0.167005033
315.9789,0.172860345,0.166847896
313.9765,0.172713413,0.166739065
311.9949,0.172577228,0.166640586
310.0044,0.172351379,0.166452613
308.0122,0.172186483,0.166325624
306.0088,0.171976908,0.166154171
304.0037,0.171787293,0.166002709
302.0083,0.171625161,0.165878545
300.0137,0.171410674,0.165702011
298.0143,0.171203402,0.165532784
295.9768,0.171007339,0.16537549
293.9813,0.170770435,0.165176557
291.9835,0.170558097,0.165002233
289.9869,0.170348677,0.164830803
287.9953,0.170090432,0.164610455
285.9995,0.169884542,0.164442541
284.0059,0.169619388,0.164215322
282.0064,0.169370202,0.164004182
279.975,0.169115489,0.163788122
277.9793,0.168905914,0.163616522
275.9826,0.168662716,0.163411317
273.9877,0.16842443,0.16321099
271.9909,0.168157434,0.162981989
269.9991,0.167885678,0.162748133
268.0086,0.167556961,0.162457291
265.989,0.167332494,0.162271253
263.9652,0.166994872,0.16197214
261.9734,0.166676135,0.161691303
259.9747,0.16641313,0.16146633
257.9821,0.166141221,0.161232335
255.9946,0.165840754,0.160969687
253.985,0.165497758,0.16066493
251.9909,0.165155223,0.160360338
250.0016,0.164810232,0.160053199
248.0115,0.16449303,0.159773865
246.0164,0.164123779,0.159442577
244.0209,0.16382408,0.159180849
242.0344,0.163427655,0.158822222
240.0306,0.163086808,0.158519504
238.0333,0.162707886,0.158178586
236.0439,0.162281674,0.157790229
234.0128,0.161832279,0.157379482
232.0046,0.161465639,0.157051054
230.0144,0.161076583,0.156699867
228.0099,0.1606516,0.156313026
226.0154,0.160200055,0.155899432
224.0239,0.159772923,0.155510194
222.0279,0.159290364,0.155065616
220.0322,0.158828686,0.154641912
218.0075,0.158351348,0.1542031
216.0035,0.157881226,0.15377111
214.008,0.157369342,0.153297196
212.014,0.156857305,0.152823101
210.0238,0.156311491,0.152315156
208.0287,0.15579715,0.151838779
206.0351,0.155360959,0.151440522
204.0317,0.154633667,0.15075135
201.9909,0.154105509,0.150262024
199.993,0.153514141,0.149708672
197.9971,0.152958254,0.149190764
196.0008,0.152310738,0.148581233
194.0089,0.151667506,0.147975903
192.0165,0.151056025,0.147402333
190.0202,0.150376789,0.146761083
188.0292,0.149770267,0.146192445
186.0482,0.149088021,0.145547895
184.0514,0.148377203,0.144875072
182.0575,0.147631594,0.144167403
180.0663,0.146918688,0.143492385
178.0685,0.146165679,0.14277739
176.0689,0.145396625,0.142046385
174.0768,0.144628124,0.14131579
172.0581,0.143850657,0.140576734
170.0356,0.143048901,0.139813462
168.0395,0.142180649,0.138983192
166.0469,0.141301664,0.138142123
164.0509,0.140523859,0.137402297
162.0578,0.139602975,0.136519338
160.0622,0.138686022,0.135640357
158.0669,0.13772175,0.134714051
156.0456,0.13687249,0.133903253
154.0425,0.135855647,0.132924525
152.0387,0.134914635,0.132021641
150.0395,0.133852714,0.130997762
148.0464,0.132893923,0.130076895
146.0542,0.131916493,0.129137372
144.056,0.130821025,0.128079926
142.0605,0.129750138,0.12704701
140.0279,0.128673617,0.126009165
138.0238,0.127508736,0.124882418
136.026,0.126414865,0.123826561
134.0327,0.125236167,0.122685791
132.037,0.124117147,0.121604746
130.0442,0.122941918,0.120467436
128.0525,0.121737548,0.119300964
126.0496,0.120491371,0.118092899
124.0564,0.119265522,0.116904976
122.0631,0.118003071,0.115680453
120.0651,0.116717696,0.114433097
118.072,0.115416047,0.113169372
116.0765,0.114059234,0.111850529
114.088,0.11274934,0.110578472
112.1013,0.111388488,0.109255424
110.0947,0.110046106,0.107951224
108.064,0.108626712,0.106570469
106.0689,0.10713858,0.1051203
104.0714,0.105752979,0.103772707
102.0821,0.104272109,0.10232969
100.0709,0.102752994,0.100848844
98.07658,0.101263972,0.09939777
96.08003,0.099764233,0.097936021
94.06024,0.098239283,0.096449504
92.046,0.096652183,0.094900731
90.05327,0.095081619,0.093368085
88.05559,0.093509059,0.091833536
86.06154,0.091875668,0.090238088
84.06684,0.090238546,0.088638922
82.07506,0.088559971,0.086998246
80.07911,0.086912209,0.085388463
78.05445,0.085161104,0.083675883
76.04104,0.083438049,0.081991139
74.04119,0.081741771,0.080332914
72.04347,0.079963935,0.078593091
70.05153,0.078218464,0.076885523
68.05775,0.076430034,0.075135031
66.06475,0.074634926,0.073377845
64.07151,0.072804459,0.071585305
62.08831,0.070980163,0.069798747
60.09845,0.069111297,0.067967743
58.10479,0.067224237,0.066118619
56.10597,0.065362003,0.064294418
54.11238,0.063468633,0.062438982
52.12032,0.061502533,0.060510787
50.12776,0.059555595,0.058601763
48.11965,0.05759166,0.056676039
46.0797,0.055586148,0.054709343
44.0808,0.053623518,0.052784749
42.0819,0.051501581,0.050700847
40.08468,0.049463612,0.048700881
38.09891,0.047426042,0.046701096
36.10073,0.045308911,0.044621986
34.10377,0.043232006,0.042583079
32.1014,0.041123518,0.040512693
30.07504,0.038934625,0.038362357
28.08029,0.036787094,0.036252782
26.09194,0.034565314,0.034068836
24.089,0.032337376,0.031879011
22.09389,0.030120356,0.029699953
20.08789,0.027914696,0.027532464
18.10546,0.025648468,0.025303957
16.0901,0.023306915,0.023000753
14.06424,0.020904901,0.020637286
12.07362,0.018580437,0.0183507
10.07428,0.016154624,0.015962931
8.078178,0.013749183,0.013595472
6.089157,0.011338846,0.011222981
4.088228,0.008815481,0.00873769
2.093211,0.006367035,0.006327205
0.07115077,0.003810496,0.003809142
-1.931198,0.00120551,0.001242257
-3.922076,-0.001320501,-0.001245872
-5.916582,-0.003920131,-0.003807551
-7.913461,-0.0064143,-0.006263723
-9.911519,-0.009008408,-0.008819811
-11.90603,-0.011512324,-0.011285776
-13.89801,-0.014065816,-0.013801364
-15.93027,-0.016612203,-0.016309082
-17.9426,-0.019066127,-0.018724715
-19.9357,-0.021512866,-0.02113353
-21.92951,-0.02392876,-0.023511485
-23.92436,-0.0263599,-0.025904667
-25.91726,-0.028707425,-0.028214271
-27.91709,-0.031082018,-0.030550811
-29.91211,-0.033411395,-0.032842227
-31.94526,-0.035740082,-0.035132227
-33.94885,-0.038024811,-0.037378832
-35.94286,-0.040340416,-0.039656495
-37.9339,-0.042581788,-0.041859981
-39.9323,-0.044749248,-0.043989416
-41.92444,-0.046919333,-0.046121594
-43.92107,-0.049089219,-0.048253488
-45.91853,-0.051209759,-0.05033602
-47.95772,-0.053383268,-0.052470728
-49.95147,-0.05555191,-0.054601433
-51.94399,-0.057575355,-0.056586964
-53.94961,-0.059611911,-0.058585358
-55.94565,-0.061620033,-0.060555499
-57.93999,-0.063603728,-0.062501245
-59.93644,-0.065559771,-0.0644193
-61.92453,-0.067497789,-0.066319489
-63.90359,-0.069432752,-0.068216794
-65.89903,-0.071322269,-0.070068341
-67.89751,-0.073238209,-0.071946254
-69.88881,-0.075165925,-0.07383608
-71.88534,-0.076965439,-0.075597605
-73.87832,-0.078762052,-0.077356295
-75.872,-0.080554535,-0.079110842
-77.88877,-0.082378401,-0.080896333
-79.91507,-0.084208883,-0.082688259
-81.91297,-0.085906344,-0.084347703
-83.90764,-0.087665357,-0.086068761
-85.90466,-0.089325616,-0.087691021
-87.89577,-0.091016444,-0.089343962
-89.88357,-0.092643524,-0.090933219
-91.88315,-0.094298916,-0.092550563
-93.90412,-0.095906789,-0.094119981
-95.91146,-0.097563932,-0.095738928
-97.90847,-0.099092812,-0.097229808
-99.90513,-0.100676565,-0.098775569
-101.8929,-0.102232896,-0.100294077
-103.905,-0.103758844,-0.101781738
-105.9003,-0.10517179,-0.103156718
-107.8955,-0.106691964,-0.104638928
-109.93,-0.108154885,-0.106063137
-111.9376,-0.10958624,-0.107456291
