Field,Moment,MomentParasub
999.4932,0.100585072,0.069115088
996.8402,0.100698167,0.069311715
993.6679,0.100559699,0.06927313
990.6651,0.100467228,0.069275205
987.6858,0.100367114,0.069268897
984.6807,0.100305655,0.069302057
981.667,0.100203411,0.069294702
978.679,0.100108321,0.069293692
975.6908,0.100014109,0.069293566
972.7066,0.099939932,0.069313349
969.6971,0.099839429,0.069307604
966.6739,0.09973528,0.069298643
963.6837,0.099648335,0.069305848
960.6937,0.099565437,0.069317093
957.7062,0.099432984,0.069278703
954.7082,0.099354033,0.069294147
951.6747,0.099246714,0.069282341
948.6864,0.09914011,0.069269826
945.6946,0.099041299,0.069265215
942.7052,0.098972259,0.069290299
939.7137,0.098885552,0.069297782
936.7396,0.098760992,0.069266864
933.7512,0.098664524,0.069264489
930.7605,0.0985705,0.06926463
927.7704,0.098443083,0.069231359
924.7835,0.098371825,0.069254147
921.7591,0.098262026,0.069239573
918.7343,0.098188613,0.069261399
915.7363,0.098076182,0.069243363
912.7454,0.097980077,0.06924143
909.7595,0.097858876,0.069214242
906.7451,0.09778342,0.069233698
903.727,0.097666842,0.069212147
900.7337,0.097602576,0.069242128
897.7451,0.097505144,0.069238795
894.7507,0.097387438,0.06921537
891.7425,0.097293714,0.069216362
888.7113,0.097207583,0.069225672
885.7191,0.097122831,0.069235132
882.729,0.097016727,0.069223174
879.7327,0.096919771,0.069220559
876.741,0.096823428,0.069218413
873.7486,0.096731334,0.069220537
870.7578,0.096626057,0.069209429
867.7547,0.096533348,0.069211275
864.7559,0.09642623,0.069198577
861.7668,0.096322044,0.069188506
858.7363,0.096234786,0.069196665
855.7297,0.096143681,0.069200226
852.7364,0.09603437,0.069185162
849.7481,0.095949492,0.069194374
846.7594,0.095862058,0.069201042
843.7422,0.095759589,0.069193572
840.73,0.095645541,0.069174366
837.7329,0.095560225,0.069183417
834.7417,0.095468982,0.069186355
831.7593,0.095375096,0.069186372
828.7485,0.095281998,0.069188072
825.7274,0.095176233,0.069177429
822.7388,0.095077084,0.069172379
819.7461,0.094973249,0.069162772
816.7372,0.094867421,0.069151682
813.7491,0.094777268,0.069155612
810.7628,0.094688744,0.069161115
807.7765,0.094609693,0.06917609
804.7825,0.094494255,0.069154921
801.7923,0.094405618,0.069160434
798.7992,0.094288689,0.069137745
795.7661,0.094197434,0.06914199
792.7713,0.094094463,0.069133313
789.7785,0.093992971,0.069126052
786.7892,0.093914859,0.069142061
783.7992,0.093813793,0.069135138
780.7785,0.093721172,0.069137626
777.7771,0.093601687,0.069112643
774.7863,0.093512499,0.069117623
771.7948,0.093413262,0.069112576
768.812,0.093321129,0.06911436
765.7848,0.093219637,0.069108182
762.773,0.093113145,0.06909652
759.7793,0.093016903,0.069094537
756.7921,0.092923918,0.069095607
753.7884,0.092809257,0.06907552
750.8201,0.092718603,0.069078326
747.8379,0.092609618,0.069063238
744.8502,0.092510682,0.069058373
741.862,0.092427446,0.069069223
738.8685,0.092327306,0.069063337
735.874,0.092223596,0.069053911
732.8458,0.092144708,0.069070369
729.8564,0.092007756,0.069027541
726.8685,0.091907579,0.069021441
723.8856,0.091830445,0.069038226
720.8975,0.091743751,0.069045615
717.8861,0.091625218,0.069021899
714.868,0.091534338,0.069026047
711.8761,0.091409841,0.068995752
708.8875,0.091314062,0.068994073
705.9008,0.091192046,0.068966095
702.8768,0.091111479,0.068980741
699.8708,0.090996416,0.068960326
696.8789,0.090891541,0.068949653
693.8929,0.090784548,0.068936677
690.9046,0.090707878,0.068954096
687.9172,0.090600208,0.068940488
684.9381,0.090520042,0.068954121
681.9425,0.090369344,0.068897743
678.9548,0.090304753,0.068927222
675.9611,0.090185042,0.068901771
672.9601,0.090080279,0.068891497
669.9333,0.08999143,0.068897949
666.9449,0.089869864,0.068870477
663.9526,0.089774411,0.068869239
660.9564,0.089673759,0.068862925
657.9612,0.089564623,0.068848096
654.9295,0.08946996,0.068848888
651.9397,0.089365861,0.068838926
648.9469,0.089266486,0.068833783
645.9737,0.089139972,0.068800882
642.9685,0.089045872,0.068801404
639.9419,0.088941373,0.0687922
636.9324,0.088821374,0.068766958
633.9414,0.088728727,0.068768486
630.9521,0.088639853,0.068773732
627.9684,0.088524064,0.068751888
624.9701,0.08842732,0.068749549
621.9813,0.088307108,0.068723442
618.9871,0.088231728,0.068742337
616,0.088116679,0.068721339
612.9954,0.087995001,0.068694264
609.978,0.087886266,0.068680535
606.9567,0.087779035,0.068668432
603.9611,0.087684359,0.068668076
600.9743,0.087570186,0.068647945
597.9832,0.087457693,0.068629629
594.9805,0.087346176,0.068612656
591.9535,0.08725873,0.068620517
588.964,0.087148254,0.068604168
585.9687,0.08703447,0.068584694
582.9785,0.086936586,0.06858096
579.9815,0.086831498,0.068570235
576.9484,0.086718779,0.068553015
573.9506,0.086588004,0.068516629
570.9625,0.086499505,0.068522214
567.9744,0.086398364,0.068515155
564.986,0.086272613,0.068483498
562.001,0.0861466,0.06845147
559.0079,0.086061008,0.068460119
556.0147,0.08594641,0.068439764
553.0218,0.085828641,0.068416229
550.0365,0.085720119,0.068401703
547.0103,0.085612475,0.068389341
543.9997,0.085487727,0.068359385
541.004,0.085403889,0.068369869
538.0185,0.085279041,0.068339023
535.0277,0.08515066,0.068304809
532.0147,0.085032929,0.068281945
528.9956,0.084931875,0.068275951
526.0069,0.0848431,0.068281278
523.0139,0.084707439,0.068239854
520.0238,0.084575712,0.068202273
517.0246,0.084485672,0.068206666
513.9986,0.084340826,0.068157097
511.0003,0.084214575,0.06812525
507.9947,0.084134408,0.068139717
505.0041,0.084016026,0.068115497
502.0074,0.083900061,0.068093886
499.0326,0.083776216,0.068063705
496.0427,0.08366807,0.068049699
493.0479,0.083545966,0.068021889
490.052,0.083430854,0.068001105
487.0659,0.083305128,0.0679694
484.0294,0.083177386,0.067937265
481.0241,0.083061873,0.067916376
478.0339,0.082949818,0.067898471
475.0437,0.082822038,0.06786484
472.0543,0.082707865,0.067844791
469.0425,0.082607237,0.067838993
466.0278,0.082461715,0.067788391
463.0335,0.082349948,0.067770903
460.0462,0.082215552,0.067730565
457.045,0.082085642,0.06769515
454.0394,0.081975116,0.067679258
451.0059,0.081842173,0.067641828
448.022,0.081708617,0.067602223
445.0282,0.081592327,0.067580195
442.0388,0.081453132,0.067535124
439.0509,0.081343909,0.067519978
436.0813,0.08119142,0.06746099
433.0782,0.081074453,0.067438578
430.0846,0.080966608,0.06742499
427.0937,0.080792104,0.067344657
424.1009,0.08067446,0.067321244
421.0768,0.080517711,0.067259712
418.0726,0.080398802,0.067235393
415.0842,0.080263066,0.067193749
412.0909,0.080134847,0.067159777
409.0846,0.080008082,0.067127668
406.0471,0.079869827,0.067085052
403.0408,0.079748399,0.067058281
400.0454,0.079578256,0.06698245
397.0575,0.079434901,0.066933172
394.0633,0.079291684,0.06688423
391.0455,0.079144533,0.066832097
388.0279,0.078995038,0.066777615
385.0378,0.078832751,0.066709473
382.0438,0.078685249,0.06665624
379.0503,0.078548986,0.06661423
376.0551,0.078384656,0.066544207
373.0643,0.078229009,0.066482729
370.0766,0.078075819,0.066423609
367.0809,0.077941185,0.066383297
364.0883,0.077747334,0.066283672
361.0919,0.077633425,0.066264107
358.0579,0.077441955,0.066168165
355.0549,0.07729305,0.066113812
352.066,0.077125876,0.066040746
349.0707,0.07694552,0.065954701
346.0798,0.076770552,0.065873904
343.0518,0.076596311,0.065795003
340.052,0.076440477,0.06573362
337.0614,0.076245449,0.065632753
334.0701,0.07608375,0.065565239
331.074,0.075884023,0.065459847
328.0512,0.075747923,0.065418923
325.0412,0.075545327,0.065311099
322.0512,0.075352529,0.065212444
319.0675,0.075159268,0.065113127
316.0706,0.074938666,0.064986886
313.0757,0.074756418,0.064898936
310.1069,0.074595071,0.064831063
307.1119,0.074362077,0.06469237
304.1072,0.074166573,0.064591471
301.1165,0.073942513,0.064461576
298.1115,0.073701136,0.064314815
295.0801,0.073513376,0.064222501
292.0859,0.073282086,0.064085487
289.0946,0.073045083,0.063942667
286.1036,0.072831698,0.063823457
283.1102,0.072583242,0.063669252
280.0797,0.07229206,0.063473487
277.0824,0.072127053,0.063402853
274.0917,0.071883284,0.063253249
271.0997,0.071604957,0.063069128
268.1109,0.071377389,0.062935665
265.076,0.071112519,0.062766351
262.0742,0.070857898,0.062606246
259.0811,0.070529176,0.062371764
256.0985,0.070244258,0.062180756
253.0928,0.069958012,0.061989147
250.1043,0.069725018,0.061850249
247.119,0.069409728,0.061628954
244.1296,0.069116704,0.061430054
241.1341,0.068787042,0.061194708
238.1396,0.068450689,0.060952639
235.1297,0.068135937,0.060732657
232.1106,0.067767908,0.060459688
229.1203,0.067466226,0.060252157
226.119,0.067080567,0.059960998
223.1325,0.06672364,0.059698104
220.1332,0.066316243,0.059385142
217.1115,0.065931298,0.059095339
214.1125,0.065513802,0.058772268
211.1205,0.065139508,0.058492181
208.1326,0.064753073,0.058199822
205.153,0.064380421,0.057920986
202.1005,0.063848776,0.057485452
199.0999,0.063434588,0.05716574
196.1059,0.063028881,0.056854303
193.1169,0.062561942,0.056481474
190.1254,0.06209004,0.056103763
187.1446,0.061600496,0.055708072
184.157,0.061125362,0.055327005
181.1636,0.060620995,0.054916889
178.1709,0.060089576,0.054479698
175.1771,0.059543485,0.054027869
172.1559,0.059008909,0.053588418
169.1409,0.058449661,0.053124101
166.1513,0.057876204,0.052644774
163.1605,0.05728805,0.052150788
160.1695,0.056689195,0.051646108
157.1633,0.056080918,0.051132484
154.1446,0.05544797,0.050594582
151.1473,0.054801589,0.050042574
148.1522,0.054142152,0.049477441
145.1608,0.053489594,0.04891907
142.1604,0.052813242,0.048337188
139.1259,0.052159255,0.047778745
136.1301,0.05141687,0.047130686
133.1396,0.05066891,0.046476884
130.1507,0.049959804,0.045861887
127.1539,0.049192685,0.045189125
124.1608,0.048458119,0.044548799
121.1698,0.047664649,0.043849504
118.1772,0.046840995,0.043120075
115.1873,0.04605012,0.042423339
112.2053,0.0452253,0.041692411
109.1785,0.044373993,0.040936405
106.1699,0.043525843,0.040182984
103.1833,0.042663396,0.039414573
100.1764,0.041784298,0.038630149
97.18204,0.04082705,0.037767182
94.17718,0.040002932,0.037037675
91.15394,0.039012141,0.036142074
88.16067,0.038073701,0.035297879
85.16748,0.037150033,0.034468455
82.17697,0.036134058,0.033546638
79.17207,0.035147565,0.032654758
76.14405,0.034135899,0.031738432
73.14623,0.033074302,0.030771225
70.15521,0.032019497,0.029810594
67.16337,0.030973725,0.028859023
64.17678,0.029945695,0.027925029
61.20045,0.0288743,0.026947346
58.20678,0.027739014,0.025906319
55.21578,0.026696375,0.024957854
52.23009,0.025534702,0.023890188
49.22333,0.024373091,0.022823248
46.18761,0.023213911,0.02175965
43.18305,0.021996868,0.020637209
40.19234,0.02076554,0.019500047
37.20163,0.019576639,0.018405311
34.2096,0.018296207,0.017219086
31.19284,0.017015763,0.016033627
28.18761,0.015725908,0.014838395
25.19453,0.014397411,0.013604138
22.1981,0.013083362,0.012384433
19.2061,0.011679785,0.011075063
16.19099,0.010269368,0.00975958
13.17494,0.008830212,0.008415387
10.17502,0.007369095,0.007048725
7.185072,0.005905801,0.005679573
4.195981,0.004415825,0.004283711
1.186254,0.002820917,0.002783567
-1.826778,0.001180719,0.001238236
-4.814422,-0.000395321,-0.000243734
-7.808932,-0.001984554,-0.001738683
-10.80015,-0.003566556,-0.003226504
-13.79618,-0.005188145,-0.00475376
-16.83309,-0.006776453,-0.006246447
-19.83055,-0.008295389,-0.007671005
-22.82253,-0.009767922,-0.009049333
-25.81476,-0.011206207,-0.010393405
-28.80783,-0.012648674,-0.011741632
-31.83554,-0.014081319,-0.013078947
-34.83943,-0.01544802,-0.014351067
-37.82839,-0.01680739,-0.015616328
-40.8233,-0.018197722,-0.016912362
-43.81265,-0.01944401,-0.018064528
-46.8341,-0.020734641,-0.019260026
-49.84319,-0.022074591,-0.020505231
-52.84449,-0.023316268,-0.021652409
-55.83926,-0.024516245,-0.022758093
-58.83084,-0.025742523,-0.023890178
-61.81409,-0.026934794,-0.02498852
-64.79517,-0.028080492,-0.026040355
-67.78833,-0.029174479,-0.0270401
-70.77982,-0.030312596,-0.028084027
-73.77271,-0.031451277,-0.029128474
-76.77253,-0.032539714,-0.030122458
-79.80884,-0.033650227,-0.031137371
-82.80142,-0.034671253,-0.032064172
-85.79573,-0.035692466,-0.032991106
-88.78182,-0.036700297,-0.033904918
-91.7803,-0.037706988,-0.034817199
-94.80757,-0.038694558,-0.035709453
-97.80292,-0.039651957,-0.03657254
-100.7937,-0.040603416,-0.037429831
-103.7946,-0.041528098,-0.038260028
-106.7923,-0.042463482,-0.039101026
-109.8238,-0.043380584,-0.039922678
-112.8297,-0.044217519,-0.04066497
-115.8202,-0.045053879,-0.041407171
-118.8079,-0.045921237,-0.042180458
-121.7952,-0.046774299,-0.042939462
-124.788,-0.047544838,-0.043615771
-127.7824,-0.048337193,-0.044313843
-130.7735,-0.049126552,-0.045009025
-133.7649,-0.049925409,-0.045713696
-136.7606,-0.050632899,-0.046326862
-139.7638,-0.051435302,-0.047034707
-142.7933,-0.052158328,-0.047662347
-145.7856,-0.052846371,-0.048256174
-148.7777,-0.053534163,-0.048849757
-151.7672,-0.054201418,-0.049422885
-154.7619,-0.054876255,-0.050003431
-157.8012,-0.055485747,-0.050517228
-160.7953,-0.056127742,-0.051064951
-163.7897,-0.056742498,-0.051585425
-166.7767,-0.057366049,-0.052114928
-169.7741,-0.057961684,-0.052616186
-172.8053,-0.058533637,-0.053092699
-175.8076,-0.059099688,-0.05356422
-178.7902,-0.05968783,-0.054058452
-181.7871,-0.060223145,-0.054499407
-184.7792,-0.060716849,-0.054898902
-187.7633,-0.061229323,-0.055317418
-190.744,-0.061733952,-0.055728198
-193.7371,-0.06221277,-0.056112776
-196.7266,-0.062733852,-0.05653973
-199.7176,-0.063165683,-0.056877387
-202.7308,-0.063637347,-0.057254177
-205.768,-0.064063702,-0.057584903
-208.7703,-0.064471877,-0.057898547
-211.766,-0.06489639,-0.058228738
-214.7596,-0.065315441,-0.058553533
-217.76,-0.065775689,-0.058919311
-220.7834,-0.066080981,-0.059129408
-223.7749,-0.066460299,-0.059414536
-226.7717,-0.066852974,-0.059712854
-229.7605,-0.067240011,-0.060005785
-232.76,-0.067635091,-0.060306424
-235.7956,-0.06794458,-0.060520334
-238.8102,-0.068301207,-0.060782043
-241.7841,-0.068648774,-0.061035974
-244.7732,-0.068931975,-0.061225061
-247.7704,-0.069270922,-0.061469638
-250.7502,-0.069569096,-0.06167399
-253.738,-0.069850556,-0.061861376
-256.7331,-0.070194139,-0.062110655
-259.7329,-0.070464108,-0.062286173
-262.7236,-0.070742936,-0.062470837
-265.7468,-0.071013131,-0.062645843
-268.7573,-0.071252315,-0.062790238
-271.7533,-0.07158021,-0.063023802
-274.7425,-0.071769349,-0.063118823
-277.738,-0.072044331,-0.063299489
-280.7396,-0.072298149,-0.063458799
-283.7619,-0.072568119,-0.063633609
-286.7569,-0.072776166,-0.063747355
-289.7497,-0.073003258,-0.063880216
-292.7389,-0.073245474,-0.064028314
-295.7345,-0.073512173,-0.064200694
-298.7714,-0.073707213,-0.064300115
-301.7589,-0.073916476,-0.064415313
-304.7519,-0.074148667,-0.064553267
-307.7432,-0.074335426,-0.064645842
-310.75,-0.074535917,-0.064751661
-313.7241,-0.074722863,-0.064844965
-316.7181,-0.074939706,-0.064967539
-319.7066,-0.075134872,-0.065068609
-322.7002,-0.075334837,-0.065174318
-325.6923,-0.075524427,-0.065269699
-328.7237,-0.075739002,-0.065388827
-331.7249,-0.075925034,-0.065480363
-334.7203,-0.076121227,-0.065582243
-337.7143,-0.076271486,-0.065638233
-340.7038,-0.076432771,-0.065705391
-343.7201,-0.076642948,-0.065820597
-346.7136,-0.076802817,-0.065886213
-349.7216,-0.076985415,-0.065974102
-352.7091,-0.077164154,-0.066058777
-355.7019,-0.077301796,-0.066102187
-358.7086,-0.077478492,-0.066184215
-361.7438,-0.077649238,-0.066259394
-364.7394,-0.077806613,-0.06632245
-367.7317,-0.077969866,-0.066391487
-370.7193,-0.078095653,-0.066423207
-373.7133,-0.078262151,-0.066495436
-376.7026,-0.078431067,-0.066570231
-379.6966,-0.078571114,-0.066616009
-382.6863,-0.078745367,-0.066696129
-385.6823,-0.078894511,-0.066750941
-388.6777,-0.079054543,-0.06681666
-391.7087,-0.079167199,-0.066833882
-394.7077,-0.079307221,-0.066879478
-397.6948,-0.079489356,-0.066967561
-400.6929,-0.079633751,-0.067017558
-403.6812,-0.079759,-0.067048717
-406.6995,-0.079898545,-0.067093229
-409.7229,-0.080026563,-0.067126052
-412.7407,-0.080159619,-0.067164089
-415.7325,-0.080268165,-0.067178436
-418.7259,-0.080423474,-0.067239495
-421.741,-0.080588706,-0.067309793
-424.7582,-0.080714894,-0.067340983
-427.7497,-0.080877069,-0.067408967
-430.7409,-0.081006177,-0.067443895
-433.7349,-0.081139283,-0.067482731
-436.7228,-0.081285532,-0.067534904
-439.7012,-0.08138522,-0.067540814
-442.692,-0.081537721,-0.067599147
-445.6882,-0.081641482,-0.067608569
-448.6729,-0.081776955,-0.067650067
-451.6734,-0.081890564,-0.067669202
-454.7082,-0.082035773,-0.067718857
-457.699,-0.082162601,-0.067751517
-460.692,-0.082268967,-0.067763646
-463.691,-0.082394078,-0.067794331
-466.6844,-0.08253514,-0.067841143
-469.7132,-0.082620995,-0.067831633
-472.7109,-0.082752584,-0.067868837
-475.7021,-0.082903983,-0.067926055
-478.6916,-0.083000238,-0.067928183
-481.6828,-0.083136877,-0.067970641
-484.7067,-0.08323877,-0.067977324
-487.717,-0.083377288,-0.06802106
-490.7138,-0.083484394,-0.068033808
-493.7021,-0.083602426,-0.068057751
-496.696,-0.083727149,-0.068088208
-499.678,-0.083865529,-0.068132697
-502.6581,-0.083965417,-0.068138754
-505.6551,-0.08408256,-0.068161533
-508.6439,-0.084173138,-0.068158007
-511.6346,-0.084315879,-0.068206582
-514.6537,-0.084472378,-0.068268022
-517.6837,-0.08453841,-0.068238652
-520.6765,-0.084653811,-0.068259822
-523.6674,-0.084769011,-0.06828085
-526.6561,-0.08489758,-0.068315318
-529.6536,-0.085030773,-0.068354132
-532.68,-0.085124184,-0.068352253
-535.6751,-0.085231866,-0.068365632
-538.6636,-0.085344172,-0.068383842
-541.6624,-0.085410217,-0.068355467
-544.652,-0.085564585,-0.068415705
-547.685,-0.085683206,-0.068438829
-550.6825,-0.085790362,-0.068451605
-553.6758,-0.085888559,-0.068455556
-556.6646,-0.086011465,-0.068484356
-559.6545,-0.08610257,-0.068481321
-562.6302,-0.086243193,-0.068528252
-565.6207,-0.08633069,-0.06852159
-568.6205,-0.086437231,-0.06853368
-571.6078,-0.086540728,-0.068543119
-574.5991,-0.086674723,-0.06858293
-577.6054,-0.08676024,-0.068573791
-580.6268,-0.086855092,-0.068573511
-583.6213,-0.086982571,-0.068606705
-586.6101,-0.087084752,-0.068614782
-589.5942,-0.087233946,-0.068670018
-592.6005,-0.08731643,-0.068657846
-595.6227,-0.08739577,-0.068642029
-598.6138,-0.087500595,-0.068652677
-601.5978,-0.087609906,-0.068668033
-604.5914,-0.087716235,-0.068680106
-607.585,-0.087865228,-0.068734843
-610.6218,-0.087970555,-0.068744553
-613.6138,-0.088079703,-0.068759495
-616.6176,-0.088170582,-0.068755797
-619.608,-0.088264306,-0.068755365
-622.5986,-0.088346853,-0.068743751
-625.5899,-0.08845322,-0.068755933
-628.5793,-0.088590334,-0.068798924
-631.5705,-0.088700034,-0.068814443
-634.5612,-0.088806237,-0.068826481
-637.5507,-0.088886705,-0.068812821
-640.5693,-0.088972058,-0.068803131
