Field,Moment,MomentParasub
999.3936,0.071706957,0.040859801
994.7572,0.071612407,0.040908358
989.6384,0.071466947,0.040920893
984.6454,0.071358154,0.040966214
979.6425,0.071295381,0.04105786
974.6667,0.071018009,0.040934071
969.6618,0.070896316,0.040966858
964.6503,0.07078761,0.041012836
959.6671,0.070643101,0.041022139
954.6764,0.070402225,0.040935305
949.6558,0.070242391,0.040930436
944.6722,0.070176371,0.041018239
939.6935,0.069958743,0.040954283
934.7365,0.069690419,0.040838961
929.7441,0.069547599,0.040850236
924.759,0.069511927,0.040968433
919.7183,0.06934153,0.040953622
914.7177,0.069179142,0.040945582
909.7334,0.069034937,0.040955221
904.7076,0.068916187,0.040991597
899.7143,0.068728906,0.040958439
894.7253,0.068573878,0.0409574
889.6981,0.068463267,0.041001958
884.6992,0.068238019,0.040931006
879.7127,0.068070306,0.040917206
874.7255,0.067937443,0.040938277
869.7368,0.067764795,0.040919609
864.7398,0.067607819,0.04091687
859.7296,0.067433872,0.040897567
854.7116,0.067320966,0.040939547
849.7306,0.067169964,0.040942287
844.7362,0.067045933,0.040972412
839.7164,0.066806918,0.040888338
834.7312,0.066703753,0.040939046
829.7392,0.066542188,0.040931563
824.7124,0.066383263,0.040927795
819.7352,0.066231785,0.040929942
814.7265,0.066054894,0.040907649
809.7512,0.065887657,0.04089398
804.7671,0.065757392,0.040917553
799.7845,0.065590545,0.040904498
794.7513,0.065432659,0.040901967
789.7618,0.065264384,0.040887696
784.7757,0.065110005,0.040887218
779.7626,0.064966102,0.040898049
774.7738,0.064792978,0.040878908
769.794,0.064643708,0.040883344
764.7661,0.064485476,0.040880302
759.7694,0.064379194,0.040928248
754.7856,0.064164682,0.040867566
749.8102,0.064011299,0.040867753
744.8342,0.063868393,0.040878435
739.8545,0.063687389,0.040851134
734.8489,0.063525607,0.040843854
729.8506,0.063380493,0.040853017
724.8725,0.06324066,0.040866837
719.8809,0.063070133,0.04085038
714.8607,0.062892982,0.040828183
709.8698,0.062731157,0.040820406
704.8838,0.062628988,0.040872134
699.8487,0.062425386,0.040823945
694.8737,0.062261137,0.040813253
689.8962,0.062176241,0.040881993
684.9198,0.061965799,0.040825152
679.9384,0.061795532,0.04080864
674.9527,0.061603576,0.040770572
669.9254,0.061485692,0.04080786
664.938,0.061332655,0.040808763
659.9496,0.061164553,0.040794632
654.9253,0.060961427,0.040746586
649.9329,0.060854106,0.04079336
644.9526,0.060680376,0.040773351
639.9334,0.060533876,0.040781773
634.9273,0.060358847,0.040761261
629.9426,0.060220356,0.040776628
624.9643,0.060000736,0.040710667
619.9738,0.059868306,0.040732273
614.9846,0.059724663,0.040742627
609.9685,0.059531581,0.040704371
604.9494,0.0593698,0.040697508
599.9663,0.059226503,0.04070802
594.9667,0.059081432,0.040717265
589.9527,0.058899909,0.040690504
584.9507,0.058706264,0.04065125
579.9667,0.058541712,0.040640533
574.9423,0.058369323,0.040623227
569.9567,0.058267631,0.040675419
564.9775,0.058059483,0.040620959
559.9978,0.057881337,0.040596516
555.0094,0.057780553,0.040649704
550.0247,0.057523702,0.04054671
544.9887,0.057343824,0.040522272
540.0008,0.057221481,0.040553885
535.0137,0.057070955,0.040557291
529.991,0.056908308,0.040549673
525.0023,0.056739686,0.040535031
520.0192,0.056597991,0.040547145
514.9999,0.056417421,0.040521499
509.9867,0.056197541,0.040456356
504.9967,0.056080653,0.040493489
500.0153,0.055893329,0.04045992
495.0325,0.055719815,0.040440204
490.0462,0.055547729,0.040422026
485.0399,0.055371445,0.040400265
480.0172,0.055179012,0.040362862
475.0334,0.055001126,0.040338805
470.0288,0.054845967,0.040338118
465.0222,0.054648859,0.040295543
460.0368,0.054510022,0.040310585
455.033,0.054298151,0.040253161
450.0068,0.054136889,0.040247036
445.0207,0.053977488,0.040241536
440.0395,0.053829646,0.040247443
435.0724,0.05364427,0.040215381
430.0815,0.053469068,0.040194227
425.0934,0.053254253,0.040133375
420.0664,0.053050695,0.040084979
415.0757,0.052860167,0.040048493
410.0808,0.052734014,0.040076513
405.0363,0.052507338,0.040005539
400.0402,0.052411923,0.040064333
395.0543,0.052158578,0.039964882
390.0324,0.051971427,0.039932737
385.0334,0.051670808,0.039786416
380.045,0.051564786,0.039834366
375.0535,0.051430538,0.039854184
370.0667,0.051183774,0.039761342
365.077,0.050938309,0.039669889
360.0744,0.050755401,0.03964139
355.0445,0.050523313,0.039564554
350.0627,0.050418157,0.039613166
345.0648,0.050203169,0.039552443
340.0459,0.049932421,0.039436608
335.0623,0.049666046,0.039324056
330.0646,0.049520802,0.03933307
325.0344,0.049257717,0.039225246
320.0518,0.049056929,0.039178251
315.0685,0.048795316,0.039070451
310.1017,0.048494047,0.038922488
305.1038,0.048315208,0.038897913
300.1119,0.048027057,0.038763842
295.0783,0.047809386,0.038701536
290.0844,0.047573878,0.038620169
285.0982,0.047270012,0.038470207
280.0785,0.046969219,0.038324352
275.0806,0.046765055,0.038274452
270.0975,0.046410278,0.038073482
265.0761,0.045963765,0.037781959
260.0746,0.045803108,0.037775679
255.0889,0.045430755,0.037557213
250.1006,0.045190917,0.037471344
245.1198,0.044884411,0.037318574
240.124,0.044509373,0.037097736
235.1274,0.044153556,0.036896144
230.1116,0.043825231,0.036722635
225.1194,0.043356422,0.036407916
220.1217,0.04288764,0.036093392
215.1105,0.042535551,0.035895978
210.1228,0.041977999,0.035492375
205.1307,0.04162159,0.035290052
200.0937,0.041153851,0.034977784
195.1063,0.040564245,0.034542119
190.1251,0.040037482,0.034169105
185.1527,0.039527114,0.033812214
180.1643,0.038932889,0.03337196
175.1756,0.038422811,0.033015863
170.1424,0.037858743,0.032607149
165.152,0.037235824,0.032138263
160.1648,0.036619304,0.031675677
155.1464,0.035727646,0.030938917
150.1453,0.035056314,0.030421948
145.155,0.034406619,0.029926284
140.1368,0.033601342,0.029275897
135.1299,0.032905429,0.028734526
130.1508,0.031924824,0.027907606
125.1649,0.031126122,0.027262798
120.1807,0.030137006,0.026427524
115.1949,0.029258262,0.025702671
110.1905,0.028314416,0.02491329
105.1719,0.027245461,0.023999238
100.1754,0.026238538,0.023146537
95.17366,0.025370618,0.022433
90.15652,0.024143759,0.021361
85.16587,0.023157505,0.020528786
80.17471,0.022072661,0.019597999
75.14454,0.020956834,0.018637432
70.15524,0.019692588,0.017527186
65.17325,0.018613377,0.016601748
60.20045,0.017376445,0.015518305
55.21572,0.016143521,0.01443924
50.22664,0.014759011,0.013208722
45.18658,0.013537235,0.012142512
40.19345,0.011998381,0.010757775
35.20501,0.010808884,0.00972225
30.18835,0.00949329,0.0085615
25.19469,0.008024404,0.007246748
20.20496,0.006613143,0.0059895
15.18297,0.005235504,0.004766868
10.17824,0.003820993,0.003506833
5.191898,0.002369934,0.002209682
0.1846468,0.000819305,0.000813605
-4.812572,-0.000653123,-0.000504578
-9.801601,-0.002393051,-0.002090516
-14.80736,-0.003767674,-0.003310632
-19.82713,-0.005379112,-0.00476713
-24.81809,-0.006783289,-0.006017257
-29.81718,-0.008323473,-0.00740314
-34.83623,-0.00959561,-0.00852036
-39.82199,-0.011188965,-0.009959824
-44.81586,-0.012474475,-0.011091194
-49.84426,-0.01379658,-0.012258093
-54.83932,-0.015162622,-0.013469958
-59.82483,-0.016382073,-0.014535527
-64.79372,-0.017705784,-0.015705869
-69.7802,-0.018966137,-0.01681231
-74.76328,-0.020051517,-0.017743883
-79.7992,-0.02135579,-0.018892718
-84.79369,-0.022396355,-0.019779124
-89.77731,-0.023604654,-0.020833599
-94.79719,-0.024647392,-0.021721394
-99.79317,-0.025789787,-0.022709584
-104.7908,-0.026719131,-0.023484671
-109.8117,-0.027846993,-0.024457559
-114.819,-0.028719555,-0.025175566
-119.8068,-0.029692675,-0.025994734
-124.7926,-0.030610303,-0.026758471
-129.778,-0.031547223,-0.027541512
-134.7609,-0.032419914,-0.028260401
-139.7614,-0.033177112,-0.028863254
-144.7824,-0.033906827,-0.029437992
-149.7682,-0.034613161,-0.029990434
-154.7623,-0.03545963,-0.030682757
-159.7908,-0.036292671,-0.031360588
-164.777,-0.036842976,-0.03175699
-169.7705,-0.037590346,-0.032350231
-174.7993,-0.038095597,-0.032700264
-179.7817,-0.038792485,-0.033243365
-184.7693,-0.039301792,-0.033598727
-189.7405,-0.039950006,-0.0340935
-194.7297,-0.040501061,-0.034490558
-199.7119,-0.040942249,-0.034777966
-204.7513,-0.041317174,-0.034997346
-209.7654,-0.041924707,-0.035450114
-214.7499,-0.042264423,-0.03563598
-219.7697,-0.04275131,-0.035967926
-224.7677,-0.043109693,-0.036172042
-229.7527,-0.043512014,-0.036420496
-234.7754,-0.044078099,-0.036831551
-239.7816,-0.04433798,-0.036936912
-244.7626,-0.044617776,-0.037062964
-249.7469,-0.045035932,-0.037327276
-254.7271,-0.045463916,-0.037601542
-259.722,-0.045613879,-0.037597333
-264.7275,-0.046050002,-0.037878957
-269.7474,-0.046327633,-0.038001644
-274.7328,-0.046617256,-0.038137388
-279.7262,-0.047012988,-0.038378994
-284.749,-0.047333131,-0.038544105
-289.7377,-0.047579809,-0.038636802
-294.7281,-0.047818131,-0.038721091
-299.7591,-0.047970518,-0.038718192
-304.741,-0.04826867,-0.038862573
-309.7362,-0.048558509,-0.038998231
-314.7143,-0.048806615,-0.039092683
-319.6986,-0.048993593,-0.039125816
-324.6683,-0.049291225,-0.039270054
-329.7165,-0.049448677,-0.03927169
-334.7054,-0.049799515,-0.039468541
-339.6985,-0.049920213,-0.039435122
-344.7115,-0.050121001,-0.03948118
-349.7087,-0.0504211,-0.039627036
-354.6942,-0.050587991,-0.039640045
-359.7143,-0.050713104,-0.039610209
-364.7256,-0.050955712,-0.039698138
-369.711,-0.05119477,-0.039783318
-374.6982,-0.051410884,-0.039845497
-379.6824,-0.051503658,-0.039784429
-384.6668,-0.051674445,-0.039801368
-389.6775,-0.051981428,-0.039953692
-394.6976,-0.05217464,-0.039991954
-399.6813,-0.052301788,-0.039965276
-404.675,-0.052582882,-0.040092235
-409.7147,-0.05259942,-0.039953218
-414.7247,-0.05295792,-0.04015708
-419.7139,-0.053046885,-0.040092049
-424.7454,-0.05325092,-0.040140782
