Field,Moment,MomentParasub
1000.342,0.126462366,0.096464693
999.4177,0.126149716,0.096179761
995.7277,0.126287056,0.096427754
992.0986,0.12633225,0.096581775
988.7201,0.126316046,0.096666884
985.5402,0.126262848,0.096709043
982.4384,0.126189542,0.096728752
979.386,0.126105108,0.096735851
976.3578,0.126020479,0.09674203
973.3351,0.125934678,0.096746873
970.3218,0.125845657,0.096748212
967.3136,0.125758002,0.096750765
964.3291,0.125665564,0.096747824
961.3228,0.125572833,0.096745245
958.316,0.125485666,0.096748244
955.3055,0.125399572,0.096752428
952.3144,0.125312503,0.096755054
949.3079,0.125220846,0.096753554
946.3056,0.125125968,0.096748707
943.302,0.125030308,0.096743118
940.3217,0.12493787,0.096740051
937.3156,0.124844651,0.096736977
934.313,0.124749187,0.096731554
931.3132,0.124658506,0.096730829
928.3115,0.124561578,0.096723914
925.3067,0.124462405,0.096714847
922.2972,0.124360596,0.096703285
919.313,0.124257421,0.096689598
916.3136,0.124156003,0.096678124
913.3101,0.124057025,0.096669213
910.3072,0.123960682,0.09666292
907.302,0.123864242,0.096656598
904.2963,0.123765947,0.096648437
901.2979,0.123673607,0.096646011
898.2939,0.12358234,0.096644826
895.3139,0.123489707,0.096641555
892.3105,0.123398635,0.096640548
889.3045,0.123304343,0.096636398
886.3061,0.123208488,0.096630457
883.302,0.123112243,0.096624298
880.3169,0.12301551,0.09661708
877.3068,0.122918582,0.096610417
874.3016,0.122822435,0.096604388
871.2961,0.122727361,0.096599442
868.2958,0.12262936,0.096591411
865.2928,0.122533408,0.096585511
862.2853,0.122440579,0.09658287
859.3017,0.12234697,0.096578731
856.3012,0.122256386,0.096578125
853.3047,0.122162386,0.096573982
850.3022,0.122063701,0.096565334
847.2947,0.121966675,0.096558496
844.2919,0.121868283,0.09655015
841.3122,0.121769988,0.096541208
838.3108,0.121663787,0.096525011
835.3095,0.121558269,0.096509495
832.3041,0.121460072,0.096501422
829.2942,0.12136656,0.096498169
826.2933,0.121277051,0.096498649
823.2875,0.1211892,0.096500934
820.2585,0.121100374,0.09650294
817.2375,0.121014866,0.096508024
814.2266,0.120925454,0.096508901
811.2193,0.12082794,0.096501569
808.2379,0.12073599,0.096499023
805.2386,0.120645505,0.096498479
802.2333,0.120554433,0.096497528
799.2272,0.120466095,0.096499335
796.2216,0.120376878,0.096500248
