Field,Moment,MomentParasub
1000.284,0.043482327,0.023414194
999.3724,0.043353013,0.023303168
995.6932,0.043359718,0.023383687
992.0694,0.043346914,0.023443586
988.6964,0.043311392,0.023475735
985.5183,0.043264983,0.023493086
982.4189,0.043209585,0.023499869
979.3702,0.043141879,0.023493327
976.3387,0.043078866,0.023491134
973.3168,0.043018024,0.023490919
970.3038,0.042957965,0.023491307
967.2941,0.042892302,0.023486026
964.29,0.042827054,0.023481048
961.3041,0.04276701,0.023480909
958.2925,0.042707685,0.023482004
955.2833,0.042647227,0.023481917
952.2778,0.042589003,0.023483992
949.2761,0.042526933,0.023482142
946.3001,0.042465564,0.023480479
943.2935,0.042404579,0.023479814
940.2868,0.04233866,0.023474217
937.2807,0.042272055,0.023467922
934.2822,0.042210751,0.023466774
931.2824,0.042150963,0.02346717
928.3026,0.042088828,0.023464817
925.295,0.042026661,0.02346299
922.2885,0.041966777,0.023463424
919.2892,0.04190236,0.023459179
916.289,0.041840161,0.023457172
913.2854,0.041777148,0.023454419
910.2813,0.041709426,0.023446966
907.2769,0.041654954,0.02345277
904.2776,0.041595341,0.02345333
901.2964,0.041531371,0.02344917
898.2915,0.04146269,0.023440775
895.2889,0.041397858,0.023436182
892.28,0.041337144,0.023435834
889.2792,0.041273588,0.023432481
886.2808,0.041210958,0.023430007
883.3004,0.041143491,0.023422334
880.2992,0.04108083,0.023419884
877.2886,0.041024825,0.023424279
874.2812,0.040968917,0.023428706
871.2875,0.040911444,0.023431294
868.2861,0.040844727,0.023424793
865.2832,0.040779846,0.023420158
862.2821,0.040707015,0.023407536
859.2761,0.040628069,0.023388898
856.2766,0.040567052,0.023388058
853.2813,0.040512149,0.023393248
850.2992,0.040451387,0.023392314
847.2916,0.040389412,0.023390679
844.2874,0.040331955,0.023393494
841.2813,0.040270618,0.023392467
838.2851,0.040209905,0.023391864
835.2852,0.040150484,0.023392628
832.2805,0.040089211,0.023391637
829.2755,0.040020595,0.023383308
826.2919,0.039954564,0.023377136
823.2673,0.039894026,0.023377279
820.2407,0.039829688,0.023373662
817.2196,0.039765877,0.023370461
814.2083,0.039704045,0.023369044
811.2016,0.039636882,0.023362202
808.2007,0.039570947,0.023356473
805.2014,0.039508813,0.023354511
802.2143,0.039441266,0.023346893
799.2064,0.039376241,0.023342214
796.198,0.039319726,0.023346055
793.197,0.039257416,0.023343952
790.202,0.039189581,0.023336205
787.2211,0.039129075,0.023335502
784.2188,0.039071985,0.023338646
781.211,0.039007982,0.023334987
778.2125,0.0389492,0.023336362
775.2161,0.038891711,0.023338988
