Field,Moment,MomentParasub
999.5008,0.07199846,0.055545122
995.0942,0.072075824,0.055695026
989.9402,0.072017246,0.055721291
984.9325,0.071947462,0.055733942
979.9368,0.07186815,0.055736866
974.9659,0.071786421,0.055736966
969.9605,0.071702925,0.055735867
964.9509,0.071621468,0.055736876
959.9693,0.071532959,0.055730371
954.9707,0.071436793,0.05571649
949.9539,0.071351863,0.055714144
944.9663,0.071258868,0.055703254
939.984,0.071204926,0.055731328
935.0101,0.071059364,0.055667644
930.0284,0.07100971,0.055699997
925.0379,0.07090391,0.055676348
919.9964,0.070826968,0.055682397
914.9954,0.070746493,0.055684246
910.0119,0.070666682,0.055686471
904.9827,0.070593923,0.055696501
899.9866,0.070468672,0.055653493
894.9956,0.070425271,0.055692251
889.9671,0.070324137,0.055673894
884.968,0.070250049,0.0556821
879.9833,0.070163095,0.055677202
874.9973,0.070092949,0.055689133
870.0096,0.070010646,0.055688936
865.0085,0.069926637,0.055687252
859.9914,0.069857095,0.0557003
854.9806,0.069747459,0.055673149
849.9925,0.069662438,0.05567024
844.992,0.069588743,0.055678861
839.9793,0.069496006,0.05566864
834.9899,0.069410456,0.055665224
829.9958,0.069342092,0.055679071
824.9773,0.069248569,0.05566816
819.984,0.069187167,0.055688955
814.988,0.069091333,0.055675364
810.0103,0.06898434,0.055650311
805.0245,0.068903593,0.055651638
800.0336,0.068821184,0.055651387
795.0084,0.068725849,0.055638775
790.0168,0.068645298,0.055640393
785.0294,0.06856212,0.055639315
780.0122,0.068465305,0.055625091
775.0223,0.068405065,0.055646993
770.046,0.068317764,0.055641609
765.0164,0.068209955,0.055616595
760.0144,0.068140866,0.055629847
755.0372,0.06803052,0.055601434
750.0478,0.067980127,0.055633173
745.0858,0.067871245,0.055605975
740.099,0.067798955,0.055615775
735.0959,0.067712817,0.055611995
730.0927,0.067627856,0.055609395
725.1133,0.067536825,0.055600332
720.1173,0.067457286,0.055603035
715.0996,0.067359142,0.05558749
710.1125,0.067305834,0.055616278
705.1146,0.067188949,0.055581666
700.0948,0.067104079,0.05557943
695.1107,0.067001555,0.055558952
690.1308,0.066932995,0.055572369
685.1571,0.066844773,0.055566021
680.1744,0.066750827,0.055554099
675.1866,0.066668766,0.055554144
670.1576,0.066558435,0.055526599
665.1731,0.066485933,0.05553615
660.1806,0.066402135,0.055534536
655.1552,0.066312403,0.055527529
650.1625,0.066221991,0.055519305
645.1831,0.066122231,0.055501514
640.1652,0.066025763,0.055487648
635.1594,0.065948263,0.055492551
630.1734,0.065858908,0.055485274
625.1953,0.065763905,0.055472218
620.2084,0.065677842,0.055468247
615.2149,0.065592911,0.055465518
610.1933,0.065498482,0.055453752
605.1812,0.065407496,0.055445273
600.1972,0.065311315,0.055431136
595.1954,0.065218049,0.055420207
590.1827,0.065132409,0.055417084
585.1918,0.065033299,0.055400132
580.1946,0.064957172,0.055406267
575.1741,0.064867938,0.055399678
570.1882,0.0647506,0.055364416
565.1789,0.064654299,0.055350575
560.2239,0.06457929,0.055357133
555.2369,0.064479485,0.055339422
550.2459,0.064356152,0.055298248
545.2173,0.064273985,0.05529886
540.2261,0.064187167,0.055294205
535.2394,0.064102237,0.055291364
530.2199,0.06399707,0.055268826
525.2293,0.06391072,0.05526463
520.2423,0.063803787,0.05523979
515.224,0.063695752,0.055214364
510.2136,0.06362396,0.055225051
505.2209,0.063494541,0.055177819
500.2407,0.063389103,0.055154363
495.2594,0.063292665,0.055139925
490.2729,0.06320482,0.055134166
485.2595,0.063120947,0.055132821
480.2429,0.06297096,0.055065415
475.2626,0.062901267,0.055077706
470.2571,0.062799212,0.055058049
465.2434,0.062679533,0.055020903
460.2561,0.062558873,0.054982342
455.2553,0.062472251,0.054978041
450.2287,0.062381024,0.054969559
445.2458,0.062234676,0.054905238
440.2597,0.062150501,0.054903141
435.2908,0.062038569,0.054873006
430.3016,0.061919842,0.054836408
425.3118,0.061802987,0.054801694
420.2859,0.061705538,0.054786978
415.2961,0.061578656,0.054742236
410.298,0.061432263,0.05467812
405.2559,0.061348556,0.054677413
400.2604,0.061225419,0.05463651
395.2747,0.061117323,0.054610487
390.2486,0.061004183,0.054580084
385.2664,0.060871578,0.054529494
380.2635,0.060698953,0.054439225
375.2721,0.060575379,0.054397816
370.2892,0.060450173,0.054354637
365.2988,0.060321781,0.054308394
360.2904,0.060210408,0.054279468
355.2693,0.060018756,0.054170471
350.2808,0.059876878,0.054110712
