Field,Moment,MomentParasub
1000.868,0.226427846,0.192911306
997.3934,0.226913313,0.193513128
992.649,0.226509458,0.193268151
987.6894,0.226299482,0.19322426
982.7095,0.226050341,0.193141883
977.7534,0.225802225,0.193059734
972.7611,0.225694674,0.193119362
967.7684,0.225556364,0.193148246
962.7942,0.225189624,0.192948079
957.7962,0.225018199,0.192944024
952.7957,0.22491116,0.19300444
947.8179,0.224578664,0.192838637
942.8409,0.224484441,0.192911082
937.8779,0.224268314,0.192861153
932.8922,0.224017532,0.19277733
927.9016,0.223894704,0.192821624
922.8796,0.223625775,0.192720869
917.8563,0.223430358,0.19269367
912.868,0.223298303,0.19272866
907.8583,0.223051417,0.192649537
902.8539,0.222898959,0.192664664
897.857,0.222691342,0.192624379
892.8272,0.222444251,0.192545724
887.82,0.222271185,0.192540336
882.8261,0.222081612,0.192517996
877.8376,0.221945455,0.192548892
872.8406,0.22168842,0.192459193
867.8325,0.22149372,0.192432203
862.8075,0.221343108,0.192449865
857.7947,0.221110781,0.192385404
852.8041,0.220948275,0.19239002
847.7991,0.220670118,0.192279469
842.7815,0.220509151,0.192286528
837.7812,0.220274055,0.19221888
832.7851,0.220102527,0.192214659
827.7705,0.219919926,0.192199984
822.7689,0.219648947,0.192096495
817.7521,0.219546522,0.19216207
812.7657,0.219245707,0.192028237
807.7779,0.219071308,0.192020867
802.7772,0.218896704,0.192013724
797.7613,0.218658123,0.191943113
792.7618,0.218481776,0.191934186
787.7692,0.218185369,0.191804969
782.7514,0.21806695,0.191854584
777.7585,0.217836571,0.191791405
772.7718,0.217603629,0.191725454
767.7468,0.217391808,0.191681908
762.7439,0.217201312,0.191658946
757.7633,0.216987953,0.191612375
752.7815,0.216809556,0.191600805
747.7988,0.216538781,0.191496889
742.8139,0.216409904,0.191534944
737.8021,0.216146819,0.191439691
732.8032,0.215887733,0.191348005
727.8129,0.215684831,0.191312216
722.8159,0.215482032,0.191276754
717.8003,0.215211975,0.191174657
712.8047,0.214982929,0.191112901
707.8009,0.21474322,0.191040757
702.7838,0.214542882,0.191008428
697.7981,0.214299892,0.190932397
692.821,0.214057415,0.190856591
687.8386,0.213861076,0.190827099
682.8496,0.213559748,0.19069284
677.848,0.213353668,0.190654251
672.8333,0.213178039,0.190646552
667.8373,0.212826883,0.190462699
662.8307,0.212610653,0.190414127
657.8192,0.212370944,0.190342241
652.8264,0.2121217,0.190260193
647.8299,0.211948839,0.190254652
642.8174,0.211680935,0.190154605
637.8131,0.211411391,0.190052642
632.8274,0.211189112,0.189997321
627.8478,0.211013277,0.189988241
622.8539,0.21065843,0.189800627
617.8578,0.210466704,0.189776208
612.8179,0.2102069,0.189685177
607.8052,0.209865997,0.189512136
602.8167,0.209669657,0.189482849
597.8093,0.209366484,0.189347361
592.7975,0.209162044,0.189310754
587.798,0.208932486,0.189248616
582.7907,0.208614241,0.189098053
577.7804,0.208344902,0.188996496
572.5885,0.208011586,0.188837043
567.8319,0.207735069,0.188719814
562.8465,0.207499052,0.188650745
557.856,0.20722838,0.188547192
552.8606,0.206936894,0.18842299
547.8284,0.206651253,0.188305864
542.8376,0.206318962,0.188140703
537.8453,0.20611442,0.18810334
532.8266,0.20571887,0.187875854
527.836,0.205451171,0.187775277
522.8442,0.205213821,0.18770509
517.8294,0.204884093,0.187543295
512.8241,0.204540831,0.187367648
507.831,0.204242785,0.187236808
502.8554,0.203907725,0.187068369
497.8634,0.203607833,0.186935646
492.8718,0.203299739,0.186794707
487.8572,0.203043933,0.186706828
482.8419,0.202699339,0.186530183
477.8529,0.202331573,0.186329487
472.8526,0.201951915,0.186117276
467.8463,0.201658277,0.185991286
462.8415,0.20127872,0.185779328
457.8205,0.200880915,0.185549663
452.8049,0.200558056,0.185394764
447.8111,0.200150715,0.185154653
442.8332,0.199861281,0.185031916
437.8605,0.199453017,0.184790175
432.877,0.199046086,0.184550129
427.885,0.19867668,0.184347893
422.8677,0.198261342,0.184100571
417.8667,0.19787871,0.18388541
412.8619,0.197409955,0.183584254
407.8131,0.196992362,0.183335731
402.8154,0.196556518,0.183067248
397.8205,0.196078946,0.182756943
