Field,Moment,MomentParasub
1000.235,0.028250862,0.003654132
999.6262,0.028191586,0.003609827
997.1598,0.028192823,0.003671716
994.7498,0.028171468,0.003709624
992.511,0.028134199,0.00372741
990.3867,0.028084423,0.003729873
988.3246,0.028038719,0.003734877
986.2795,0.027990766,0.003737215
984.2643,0.027938103,0.003734108
982.2556,0.027890403,0.003735804
980.2555,0.027839642,0.003734228
978.2425,0.027787897,0.003731984
976.2444,0.027741129,0.003734351
974.2403,0.027692643,0.003735148
972.2426,0.027644331,0.003735961
970.2296,0.027592387,0.003733518
968.2297,0.027541107,0.003731418
966.2302,0.027491145,0.003730626
964.2313,0.027439227,0.003727863
962.234,0.027390742,0.003728493
960.2365,0.027341938,0.003728809
958.2374,0.027292747,0.003728779
956.2274,0.02724365,0.003729109
954.2297,0.027196855,0.003731439
952.2288,0.027148476,0.003732264
950.2296,0.027095108,0.003728058
948.2409,0.027045039,0.003726894
946.2435,0.026996447,0.00372742
944.2433,0.026943119,0.003723279
942.2444,0.026891414,0.003720728
940.2456,0.026841026,0.003719493
938.2439,0.026787405,0.003715096
936.2424,0.02673417,0.003711079
934.2424,0.026689104,0.003715195
932.2425,0.026640246,0.003715517
930.2436,0.026586772,0.003711197
928.2457,0.02653991,0.003713466
926.2452,0.026489003,0.003711753
924.2337,0.026435688,0.003707903
922.234,0.026391966,0.003713355
920.2348,0.026345956,0.003716507
918.2265,0.026297351,0.003717288
916.2386,0.026248453,0.003717275
914.2436,0.026199063,0.003716944
912.2469,0.026148689,0.00371567
910.2362,0.026097742,0.003714169
908.2403,0.026049523,0.003715031
906.2428,0.025998576,0.003713204
904.2318,0.025942188,0.003706268
902.2411,0.025891999,0.003705033
900.2504,0.025842663,0.00370465
898.24,0.025793645,0.00370507
896.2477,0.025742672,0.003703089
894.2478,0.025695211,0.003704808
892.2494,0.025644198,0.003702937
890.2392,0.025592506,0.003700678
888.2411,0.025545471,0.003702778
886.2368,0.025495762,0.003702357
884.2481,0.025446346,0.003701844
882.2555,0.025399297,0.003703796
880.2474,0.02535044,0.003704319
878.249,0.025301888,0.00370491
