Field,Moment,MomentParasub
1000.265,0.151104283,0.147784672
999.351,0.150802575,0.147485998
995.6697,0.151086343,0.147781983
992.0459,0.1512535,0.147961167
988.6931,0.151342473,0.148061267
985.4892,0.151382596,0.148112022
982.3903,0.151391687,0.148131398
979.3407,0.15138999,0.148139822
976.3116,0.151374353,0.148134238
973.2885,0.151352413,0.14812233
970.2778,0.1513312,0.148111109
967.2907,0.151319078,0.148108901
964.2795,0.151312411,0.148112227
961.2743,0.151305138,0.148114928
958.2677,0.151297502,0.148117269
955.2582,0.151283925,0.148113681
952.2725,0.151271925,0.148111589
949.2701,0.151254349,0.148103977
946.2671,0.15123459,0.148094185
943.2613,0.151222105,0.148091675
940.2617,0.151206104,0.148085629
937.2765,0.15118768,0.148077111
934.2753,0.151167436,0.148066828
931.2789,0.15114392,0.148053257
928.261,0.151122707,0.148042059
925.2733,0.151108889,0.148038156
922.2648,0.1510901,0.148029352
919.2621,0.151073372,0.148022589
916.2652,0.151057857,0.148017019
913.2653,0.151044402,0.14801352
910.2591,0.151028765,0.14800786
907.2551,0.151009491,0.147998556
904.2745,0.150991915,0.147990871
901.2698,0.150973975,0.147982903
898.2665,0.150959792,0.147978688
895.2587,0.150944883,0.14797376
892.2715,0.150922821,0.147961613
889.2705,0.150899427,0.147948177
886.2689,0.150875183,0.147933896
883.2604,0.150852758,0.147921455
880.2773,0.150826818,0.147905415
877.262,0.150807423,0.147896027
874.2703,0.150792271,0.147890804
871.2623,0.150772149,0.147880664
868.2591,0.150749118,0.1478676
865.2555,0.150724148,0.147852598
862.2478,0.150699419,0.147837851
859.2669,0.150670933,0.147819258
856.2676,0.150647539,0.147805817
853.2686,0.150631053,0.147799285
850.2671,0.150610446,0.147788639
847.2595,0.15058887,0.147777044
844.2524,0.150570324,0.147768477
841.2716,0.150554566,0.147762612
838.2744,0.150537717,0.14775571
835.2748,0.150522201,0.147750149
832.2679,0.1505102,0.147748127
829.2643,0.150497958,0.147745853
826.2635,0.150476987,0.147734841
823.2412,0.150449228,0.147717113
820.2146,0.150413954,0.147691883
817.1957,0.15038062,0.147668567
814.2037,0.150356619,0.147654496
811.1974,0.150335527,0.147643382
808.1981,0.150317587,0.147635395
805.1909,0.15029892,0.147626708
802.1857,0.150277465,0.147615226
799.1995,0.150254312,0.147601984
796.192,0.150232251,0.147589904
793.1868,0.150211402,0.147579028
790.1877,0.150194431,0.147572011
787.1899,0.150175764,0.147563293
784.1884,0.150150308,0.147547798
781.19,0.150127762,0.147535203
778.1956,0.150109337,0.147526716
775.1988,0.150086064,0.147513388
772.1938,0.150059275,0.147496572
769.1965,0.150038426,0.14748567
766.1809,0.150013213,0.147470465
763.2006,0.149985696,0.147452839
760.2011,0.149958059,0.147435156
757.2049,0.149936361,0.147423402
754.2115,0.149919149,0.147416124
751.2175,0.14990533,0.147412241
748.2233,0.149887632,0.147404481
745.2065,0.149862662,0.147389522
742.2115,0.149833448,0.147370248
739.2157,0.149804357,0.147351099
736.2126,0.14977781,0.147334519
733.2169,0.14975587,0.14732252
730.2263,0.149728717,0.147305293
727.2326,0.149703747,0.147290258
724.2338,0.149682413,0.147278876
721.2288,0.149657321,0.147263757
718.2029,0.149627138,0.147243616
715.2085,0.149597682,0.147224098
712.2166,0.149570409,0.147206754
709.2241,0.14954265,0.147188926
706.2207,0.149518407,0.14717465
703.2154,0.14949586,0.147162078
700.214,0.149467981,0.147144159
697.2157,0.149441071,0.147127199
694.2208,0.149411979,0.147108047
691.224,0.149385432,0.147091446
688.2247,0.149354522,0.14707049
685.2289,0.149316702,0.147042612
682.2407,0.149281671,0.147017498
679.2493,0.149253185,0.146998939
676.2329,0.149222396,0.146978161
673.236,0.14919088,0.146956591
670.2396,0.149155363,0.146931018
667.2357,0.149124332,0.146909956
664.2426,0.149091603,0.146887161
661.2253,0.14905439,0.146859961
658.2283,0.149013782,0.1468293
655.2324,0.148965659,0.146791119
652.2331,0.148926991,0.146762405
649.2332,0.148913779,0.146759149
646.2542,0.148902627,0.146757883
643.2483,0.148886263,0.146751495
640.2456,0.148860322,0.146735519
637.2465,0.148831715,0.146716866
634.2434,0.148811108,0.146706225
631.2433,0.148794138,0.146699211
628.2566,0.148772683,0.146687668
625.2473,0.148744318,0.146669291
622.2402,0.148706498,0.146641451
619.2291,0.148668679,0.146613624
616.2069,0.14863195,0.146586925
613.2095,0.148598131,0.146563054
610.2011,0.148568069,0.146542976
607.1922,0.148536189,0.146521082
604.1936,0.148506855,0.146501699
601.1986,0.148478854,0.146483638
598.1976,0.148451338,0.146466081
595.1888,0.148416185,0.146440913
592.1834,0.148373517,0.146408219
589.187,0.148323939,0.146368586
586.1862,0.14828115,0.146335755
