wkt_geom,field_1,fieldStation,type,easting,northing,notes,strike,dip,assocTrend,assocPlunge,rake,trend,plunge,featureType,foliationType,otherStructure,otherStructureType,hingeTrend,hingePlunge,axialPlaneStrike,axialPlaneDip,sampleme,sampleOrientationNote,imageID,imageID2,imageID3,imageID4,imageID5,imageID6,imageID7,imageID8,imageID9,imageID10
Point (119.94552600000000098 -21.35067199999999943),613,Ame18fieldstation-363,Point,119.945526,-21.350672,Very_stripy_paragneiss_in_riverbed_outcrop.,127,85,0,0,112,0,0,foliation,gneissic_folia,,,0,0,0,0,Ame18-210,12785,15298285664847.jpg,,,,,,,,,
Point (119.9457220000000035 -21.35085199999999972),1697,AME18FieldStation-310,Point,119.945722,-21.350852,Thinly_lamited_quartzofeldspathic_Schist._Fractures_in_rock_appear_perpendicular_to_strike._Some_offset;_appears_dextral.,285,79,80,66,112,0,0,foliation,schistosity,,,0,0,0,0,,,15297221954830.jpg,,,,,,,,,
Point (119.94402146666999442 -21.35369585000000114),218,Ame18fieldstation-124,Point,119.94402146667,-21.35369585,Reverse_shear_on_kink.,127,65,261,57,112,0,0,foliation,schistosity,,,0,0,0,0,,,15272165862311.jpg,15272166001394.jpg,15272166393549.jpg,15272166973779.jpg,15272169639996.jpg,15272170138470.jpg,,,,
Point (119.94329399999999453 -21.34806800000000138),581,Ame18fieldstation-340,Point,119.943294,-21.348068,Flexural_shearing_showing_dextral_motion._Quartzofeldspathic_schist_is_foliated_at_a_higher_angle_to_bedding_than_chlorite_schist._Boundary_between_them_has_garnets._Sampled_garnets.,105,80,262,66,112,0,0,foliation,schistosity,,,0,0,0,0,,,15298086704761.jpg,15298078479855.jpg,,,,,,,,
Point (119.94325299999999856 -21.34807500000000147),1176,AME 18 fieldstation-347,Point,119.943253,-21.348075,Bedding_and_foliation_between_units_no_longer_parallel,105,80,262,66,112,0,0,foliation,plar_schistosity,,,0,0,0,0,,,15298078785902.jpg,15298074861415.jpg,,,,,,,,
Point (119.94322200000000578 -21.34811699999999846),1728,AME18FieldStation-335,Point,119.943222,-21.348117,Garnets?_A_bedding_plane_is_cross_cutting_foliation._Flexrual_shearing;_dextral.,105,80,262,66,112,0,0,foliation,schistosity,,,0,0,0,0,,,15298058606420.jpg,,,,,,,,,
Point (119.94459100000000262 -21.34944000000000131),576,Ame18fieldstation-337,Point,119.944591,-21.34944,Very_strong_lineation.,115,82,276,67,112,0,0,foliation,plar_schistosity,,,0,0,0,0,Ame18-204,115 82 overturned.,15298045427183.jpg,,,,,,,,,
Point (119.94464499999999418 -21.34945000000000093),1170,AME 18 fieldstation-343,Point,119.944645,-21.34945,Outcrop_just_outside_of_fold,115,82,276,67,112,0,0,foliation,plar_schistosity,,,0,0,0,0,AME 18-204,"115
82",15298046479548.jpg,,,,,,,,,
Point (119.94460999999999729 -21.34948599999999885),1724,AME18FieldStation-333,Point,119.94461,-21.349486,,115,82,276,67,112,0,0,foliation,schistosity,,,0,0,0,0,AME18-204,,15298046635212.jpg,,,,,,,,,
Point (119.94192999999999927 -21.34746200000000016),586,Ame18fieldstation-342,Point,119.94193,-21.347462,,112,84,277,67,112,0,0,foliation,schistosity,,,0,0,0,0,,,15298099969396.jpg,,,,,,,,,
Point (119.94194299999999487 -21.34741599999999906),1181,AME 18 fieldstation-349,Point,119.941943,-21.347416,Interbedded_units_still,112,84,277,67,112,0,0,foliation,plar_schistosity,,,0,0,0,0,,,,,,,,,,,,
Point (119.93830699999999467 -21.34500299999999839),1202,AME 18 fieldstation-368,Point,119.938307,-21.345003,First_appearance_since_before_the_river,122,79,277,66,112,0,0,foliation,plar_schistosity,,,0,0,0,0,,,,,,,,,,,,
Point (119.94186500000000706 -21.34740499999999841),1732,AME18FieldStation-337,Point,119.941865,-21.347405,,112,84,277,67,112,0,0,foliation,schistosity,,,0,0,0,0,,,,,,,,,,,,
Point (119.94439011666999306 -21.35216903333299854),207,Ame18fieldstation-120,Point,119.94439011667,-21.352169033333,Crenulated_pelitic_unit_has_a_strong_lineation_approx_down_dip;_with_a_crenulation_approximately_parallel_to_strike._Crenulations_are_asymmetric._Crenulations_are_part_of_a_large_scale_3_m_kink._Lineation_has_been_kinked;_silineation_predates_kink_folds_and_thrust_event.,110,57,238,51,113,0,0,foliation,schistosity,,,0,0,0,0,Ame18-55,110 57,15272079683679.jpg,15272088151182.jpg,15272093640845.jpg,15272099946286.jpg,,,,,,
Point (119.94572300000000098 -21.35064099999999954),541,Ame18fieldstation-311,Point,119.945723,-21.350641,Mafic_amphibolite._More_massively_lamited.,92,79,248,65,113,0,0,foliation,mineral_alignm,,,0,0,0,0,,,15297234625838.jpg,,,,,,,,,
Point (119.94565500000000213 -21.35068100000000157),1698,AME18FieldStation-311,Point,119.945655,-21.350681,Amphibolite,192,79,348,65,113,0,0,foliation,schistosity,,,0,0,0,0,,,,,,,,,,,,
Point (119.9439610000000016 -21.35139600000000115),1127,AME 18 fieldstation-306,Point,119.943961,-21.351396,Quartzo_feldspathic_schist;__muscovite;_feldspar_;_quartz___Meta_basalt_embedded_with_it_(chlorite_schist)___West_side_of_basecamp,93,78,248,63,114,0,0,foliation,plar_schistosity,,,0,0,0,0,,,15297136874199.jpg,,,,,,,,,
Point (119.94392290000000401 -21.35160861666700072),202,Ame18fieldstation-118,Point,119.9439229,-21.351608616667,Granitic_dike_intruding_duffer_formation_basalt_subparallel_to_bedding._Meta_basalt_shave_reverse_sense_kink_bands.,112,67,251,57,114,0,0,foliation,gneissic_folia,,,0,0,0,0,Ame18-054,112 67,15272068833857.jpg,15272067123911.jpg,15272065602559.jpg,15272065315275.jpg,,,,,,
Point (119.94471400000000472 -21.35088400000000064),533,Ame18fieldstation-307,Point,119.944714,-21.350884,Again;_interbedded_metamorphic_rocks._Here;_the_chlorite_schist_is_1_m_thick;_rather_than_small_10_cm_beds._The_quartzofeldspathic_schist_is_lamited_at_1_cm_scale.,119,71,263,60,114,0,0,foliation,schistosity,,,0,0,0,0,,,15297148361399.jpg,,,,,,,,,
Point (119.94394099999999526 -21.35135599999999911),1686,AME18FieldStation-306,Point,119.943941,-21.351356,At_base_camp._West_side_of_river._Quartz_and_feldspathic_schist._With_a_metabasalt_as_well._Both_show_similar_foiliation_and_lineation.,115,80,274,64,114,0,0,foliation,schistosity,,,0,0,0,0,,,15297136718495.jpg,15297136936750.jpg,,,,,,,,
Point (119.94408599999999865 -21.35132000000000119),532,Ame18fieldstation-306,Point,119.944086,-21.35132,We_camped_here._A_20_m_cliff_outcrop_of_Interbedded_metabasalt_and_felsic_metavolcanic._Fabric_of_the_two_are_aligned.,99,88,275,66,114,0,0,foliation,schistosity,,,0,0,0,0,,,15297128521388.jpg,,,,,,,,,
Point (119.94477200000000039 -21.34963499999999925),571,Ame18fieldstation-333,Point,119.944772,-21.349635,Felsic_unit_on_west_limb_of_outcrop_fold.,118,82,281,65,114,0,0,foliation,gneissic_folia,,,0,0,0,0,,,15298027560348.jpg,15298025035988.jpg,,,,,,,,
Point (119.93814899999999568 -21.34545699999999968),1749,AME18FieldStation-352,Point,119.938149,-21.345457,Metabasalt_or_amphibolite,98,80,258,63,115,0,0,foliation,schistosity,,,0,0,0,0,,,,,,,,,,,,
Point (119.9447320000000019 -21.34970799999999969),1166,AME 18 fieldstation-338,Point,119.944732,-21.349708,Meta_basalt_with_feldspar_clasts;_exhibiting_fracture_set_folding;_felsic_units_appear_on_both_sides_of_hinge,114,86,285,65,115,0,0,foliation,plar_schistosity,,,0,0,0,0,,,15298028416488.jpg,15298023942962.jpg,15298000886260.jpg,,,,,,,
Point (119.9455600000000004 -21.35098100000000088),538,Ame18fieldstation-309,Point,119.94556,-21.350981,,109,82,273,63,116,0,0,foliation,schistosity,,,0,0,0,0,,,15297222027493.jpg,,,,,,,,,
Point (119.94402146666999442 -21.35369585000000114),219,Ame18fieldstation-124,Point,119.94402146667,-21.35369585,Reverse_shear_on_kink.,129,74,280,60,116,0,0,foliation,schistosity,,,0,0,0,0,,,15272165862311.jpg,15272166001394.jpg,15272166393549.jpg,15272166973779.jpg,15272169639996.jpg,15272170138470.jpg,,,,
Point (119.94471199999999556 -21.34968100000000035),1720,AME18FieldStation-330,Point,119.944712,-21.349681,Metabasalt;_fold_with_fracture_plane;_foliation_stays_constant_across_fractures._Area_in_surrounds_seem_part_of_fold_of_sorts.,89,70,237,55,119,0,0,foliation,schistosity,fold,synform,260,8,0,0,,,15298000774749.jpg,15298028460809.jpg,,,,,,,,
Point (119.9366568166699949 -21.33832833333299916),29,Ame18fieldstation-10,Point,119.93665681667,-21.338328333333,,122,64,269,48,124,0,0,foliation,gneissic_folia,,,0,0,0,0,,,15259089859541.jpg,15259088811365.jpg,,,,,,,,
